#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    67    0.17440E+04   -0.45070E+01    0.89121E-05    0.45078E-01    0.50820E-01   -0.45070E+01    0.27534E+00    0.14326E-09    0.55905E-08    0.89315E-05    0.89121E-05    0.14326E-09    0.25457E-10    0.17192E-06    0.14250E-06    0.45078E-01    0.55905E-08    0.17192E-06    0.23702E-01    0.87981E-04    0.50820E-01    0.89315E-05    0.14250E-06    0.87981E-04    0.22245E-02
    68    0.17675E+04   -0.49107E+01    0.86118E-05    0.44143E-01    0.50200E-01   -0.49107E+01    0.28718E+00    0.37091E-10    0.48661E-08    0.91718E-05    0.86118E-05    0.37091E-10    0.24573E-10    0.16838E-06    0.14076E-06    0.44143E-01    0.48661E-08    0.16838E-06    0.23862E-01    0.89392E-04    0.50200E-01    0.91718E-05    0.14076E-06    0.89392E-04    0.22618E-02
    69    0.17912E+04   -0.53219E+01    0.83253E-05    0.43227E-01    0.49587E-01   -0.53219E+01    0.29922E+00   -0.26575E-09    0.35571E-08    0.92599E-05    0.83253E-05   -0.26575E-09    0.23730E-10    0.16492E-06    0.13904E-06    0.43227E-01    0.35571E-08    0.16492E-06    0.24015E-01    0.90703E-04    0.49587E-01    0.92599E-05    0.13904E-06    0.90703E-04    0.22987E-02
    70    0.18152E+04   -0.57420E+01    0.80535E-05    0.42332E-01    0.48983E-01   -0.57420E+01    0.31150E+00   -0.77543E-09    0.17774E-08    0.92039E-05    0.80535E-05   -0.77543E-09    0.22923E-10    0.16155E-06    0.13734E-06    0.42332E-01    0.17774E-08    0.16155E-06    0.24164E-01    0.91910E-04    0.48983E-01    0.92039E-05    0.13734E-06    0.91910E-04    0.23352E-02
    71    0.18393E+04   -0.61733E+01    0.77969E-05    0.41458E-01    0.48386E-01   -0.61733E+01    0.32401E+00   -0.14759E-08   -0.36426E-09    0.90157E-05    0.77969E-05   -0.14759E-08    0.22153E-10    0.15827E-06    0.13567E-06    0.41458E-01   -0.36426E-09    0.15827E-06    0.24309E-01    0.93011E-04    0.48386E-01    0.90157E-05    0.13567E-06    0.93011E-04    0.23715E-02
    72    0.18636E+04   -0.66173E+01    0.75543E-05    0.40605E-01    0.47799E-01   -0.66173E+01    0.33674E+00   -0.22462E-08   -0.27788E-08    0.87217E-05    0.75543E-05   -0.22462E-08    0.21415E-10    0.15507E-06    0.13403E-06    0.40605E-01   -0.27788E-08    0.15507E-06    0.24453E-01    0.94010E-04    0.47799E-01    0.87217E-05    0.13403E-06    0.94010E-04    0.24075E-02
    73    0.18880E+04   -0.70747E+01    0.73242E-05    0.39774E-01    0.47220E-01   -0.70747E+01    0.34963E+00   -0.29390E-08   -0.53823E-08    0.83519E-05    0.73242E-05   -0.29390E-08    0.20709E-10    0.15197E-06    0.13241E-06    0.39774E-01   -0.53823E-08    0.15197E-06    0.24596E-01    0.94909E-04    0.47220E-01    0.83519E-05    0.13241E-06    0.94909E-04    0.24432E-02
    74    0.19127E+04   -0.75446E+01    0.71049E-05    0.38964E-01    0.46651E-01   -0.75446E+01    0.36268E+00   -0.34073E-08   -0.80905E-08    0.79366E-05    0.71049E-05   -0.34073E-08    0.20033E-10    0.14896E-06    0.13082E-06    0.38964E-01   -0.80905E-08    0.14896E-06    0.24740E-01    0.95712E-04    0.46651E-01    0.79366E-05    0.13082E-06    0.95712E-04    0.24786E-02
    75    0.19376E+04   -0.80257E+01    0.68949E-05    0.38177E-01    0.46091E-01   -0.80257E+01    0.37591E+00   -0.35039E-08   -0.10819E-07    0.75056E-05    0.68949E-05   -0.35039E-08    0.19386E-10    0.14603E-06    0.12925E-06    0.38177E-01   -0.10819E-07    0.14603E-06    0.24886E-01    0.96421E-04    0.46091E-01    0.75056E-05    0.12925E-06    0.96421E-04    0.25138E-02
    76    0.19629E+04   -0.85175E+01    0.66928E-05    0.37411E-01    0.45541E-01   -0.85175E+01    0.38931E+00   -0.31338E-08   -0.13446E-07    0.70817E-05    0.66928E-05   -0.31338E-08    0.18765E-10    0.14320E-06    0.12771E-06    0.37411E-01   -0.13446E-07    0.14320E-06    0.25036E-01    0.97041E-04    0.45541E-01    0.70817E-05    0.12771E-06    0.97041E-04    0.25487E-02
    77    0.19885E+04   -0.90196E+01    0.64978E-05    0.36667E-01    0.45000E-01   -0.90196E+01    0.40287E+00   -0.24120E-08   -0.15694E-07    0.66570E-05    0.64978E-05   -0.24120E-08    0.18169E-10    0.14046E-06    0.12619E-06    0.36667E-01   -0.15694E-07    0.14046E-06    0.25189E-01    0.97579E-04    0.45000E-01    0.66570E-05    0.12619E-06    0.97579E-04    0.25835E-02
    78    0.20144E+04   -0.95337E+01    0.63093E-05    0.35945E-01    0.44469E-01   -0.95337E+01    0.41662E+00   -0.15057E-08   -0.17247E-07    0.62163E-05    0.63093E-05   -0.15057E-08    0.17598E-10    0.13781E-06    0.12471E-06    0.35945E-01   -0.17247E-07    0.13781E-06    0.25348E-01    0.98043E-04    0.44469E-01    0.62163E-05    0.12471E-06    0.98043E-04    0.26181E-02
    79    0.20405E+04   -0.10056E+02    0.61267E-05    0.35245E-01    0.43948E-01   -0.10056E+02    0.43051E+00   -0.58207E-09   -0.17788E-07    0.57444E-05    0.61267E-05   -0.58207E-09    0.17050E-10    0.13525E-06    0.12325E-06    0.35245E-01   -0.17788E-07    0.13525E-06    0.25512E-01    0.98442E-04    0.43948E-01    0.57444E-05    0.12325E-06    0.98442E-04    0.26525E-02
    80    0.20669E+04   -0.10587E+02    0.59495E-05    0.34566E-01    0.43436E-01   -0.10587E+02    0.44453E+00    0.19168E-09   -0.17004E-07    0.52260E-05    0.59495E-05    0.19168E-09    0.16523E-10    0.13278E-06    0.12181E-06    0.34566E-01   -0.17004E-07    0.13278E-06    0.25682E-01    0.98785E-04    0.43436E-01    0.52260E-05    0.12181E-06    0.98785E-04    0.26868E-02
    81    0.20934E+04   -0.11129E+02    0.57771E-05    0.33910E-01    0.42934E-01   -0.11129E+02    0.45865E+00    0.68257E-09   -0.14672E-07    0.46540E-05    0.57771E-05    0.68257E-09    0.16017E-10    0.13039E-06    0.12041E-06    0.33910E-01   -0.14672E-07    0.13039E-06    0.25859E-01    0.99079E-04    0.42934E-01    0.46540E-05    0.12041E-06    0.99079E-04    0.27211E-02
    82    0.21202E+04   -0.11679E+02    0.56096E-05    0.33276E-01    0.42442E-01   -0.11679E+02    0.47287E+00    0.89473E-09   -0.10960E-07    0.40540E-05    0.56096E-05    0.89473E-09    0.15531E-10    0.12809E-06    0.11903E-06    0.33276E-01   -0.10960E-07    0.12809E-06    0.26042E-01    0.99333E-04    0.42442E-01    0.40540E-05    0.11903E-06    0.99333E-04    0.27553E-02
    83    0.21472E+04   -0.12237E+02    0.54470E-05    0.32664E-01    0.41959E-01   -0.12237E+02    0.48718E+00    0.86654E-09   -0.61293E-08    0.34599E-05    0.54470E-05    0.86654E-09    0.15064E-10    0.12587E-06    0.11768E-06    0.32664E-01   -0.61293E-08    0.12587E-06    0.26233E-01    0.99556E-04    0.41959E-01    0.34599E-05    0.11768E-06    0.99556E-04    0.27894E-02
    84    0.21745E+04   -0.12803E+02    0.52893E-05    0.32074E-01    0.41486E-01   -0.12803E+02    0.50156E+00    0.63638E-09   -0.44053E-09    0.29054E-05    0.52893E-05    0.63638E-09    0.14615E-10    0.12372E-06    0.11635E-06    0.32074E-01   -0.44053E-09    0.12372E-06    0.26431E-01    0.99755E-04    0.41486E-01    0.29054E-05    0.11635E-06    0.99755E-04    0.28235E-02
    85    0.22018E+04   -0.13375E+02    0.51367E-05    0.31507E-01    0.41024E-01   -0.13375E+02    0.51601E+00    0.24264E-09    0.58442E-08    0.24244E-05    0.51367E-05    0.24264E-09    0.14183E-10    0.12166E-06    0.11505E-06    0.31507E-01    0.58442E-08    0.12166E-06    0.26635E-01    0.99941E-04    0.41024E-01    0.24244E-05    0.11505E-06    0.99941E-04    0.28576E-02
    86    0.22294E+04   -0.13954E+02    0.49894E-05    0.30963E-01    0.40570E-01   -0.13954E+02    0.53052E+00   -0.27461E-09    0.12452E-07    0.20426E-05    0.49894E-05   -0.27461E-09    0.13767E-10    0.11967E-06    0.11378E-06    0.30963E-01    0.12452E-07    0.11967E-06    0.26846E-01    0.10012E-03    0.40570E-01    0.20426E-05    0.11378E-06    0.10012E-03    0.28917E-02
    87    0.22574E+04   -0.14539E+02    0.48478E-05    0.30441E-01    0.40127E-01   -0.14539E+02    0.54507E+00   -0.86852E-09    0.19063E-07    0.17533E-05    0.48478E-05   -0.86852E-09    0.13367E-10    0.11775E-06    0.11254E-06    0.30441E-01    0.19063E-07    0.11775E-06    0.27063E-01    0.10031E-03    0.40127E-01    0.17533E-05    0.11254E-06    0.10031E-03    0.29259E-02
    88    0.22854E+04   -0.15130E+02    0.47126E-05    0.29937E-01    0.39694E-01   -0.15130E+02    0.55968E+00   -0.14906E-08    0.25346E-07    0.15417E-05    0.47126E-05   -0.14906E-08    0.12982E-10    0.11589E-06    0.11132E-06    0.29937E-01    0.25346E-07    0.11589E-06    0.27284E-01    0.10051E-03    0.39694E-01    0.15417E-05    0.11132E-06    0.10051E-03    0.29602E-02
    89    0.23137E+04   -0.15728E+02    0.45844E-05    0.29452E-01    0.39270E-01   -0.15728E+02    0.57432E+00   -0.20922E-08    0.30970E-07    0.13930E-05    0.45844E-05   -0.20922E-08    0.12611E-10    0.11410E-06    0.11013E-06    0.29452E-01    0.30970E-07    0.11410E-06    0.27509E-01    0.10075E-03    0.39270E-01    0.13930E-05    0.11013E-06    0.10075E-03    0.29945E-02
    90    0.23422E+04   -0.16330E+02    0.44640E-05    0.28983E-01    0.38855E-01   -0.16330E+02    0.58897E+00   -0.26249E-08    0.35604E-07    0.12925E-05    0.44640E-05   -0.26249E-08    0.12253E-10    0.11236E-06    0.10897E-06    0.28983E-01    0.35604E-07    0.11236E-06    0.27737E-01    0.10103E-03    0.38855E-01    0.12925E-05    0.10897E-06    0.10103E-03    0.30290E-02
    91    0.23709E+04   -0.16938E+02    0.43516E-05    0.28529E-01    0.38449E-01   -0.16938E+02    0.60361E+00   -0.30498E-08    0.38989E-07    0.12272E-05    0.43516E-05   -0.30498E-08    0.11908E-10    0.11067E-06    0.10782E-06    0.28529E-01    0.38989E-07    0.11067E-06    0.27966E-01    0.10137E-03    0.38449E-01    0.12272E-05    0.10782E-06    0.10137E-03    0.30637E-02
    92    0.23999E+04   -0.17550E+02    0.42472E-05    0.28088E-01    0.38053E-01   -0.17550E+02    0.61823E+00   -0.33665E-08    0.41151E-07    0.11924E-05    0.42472E-05   -0.33665E-08    0.11574E-10    0.10904E-06    0.10671E-06    0.28088E-01    0.41151E-07    0.10904E-06    0.28196E-01    0.10176E-03    0.38053E-01    0.11924E-05    0.10671E-06    0.10176E-03    0.30985E-02
    93    0.24291E+04   -0.18167E+02    0.41501E-05    0.27661E-01    0.37665E-01   -0.18167E+02    0.63283E+00   -0.35843E-08    0.42188E-07    0.11851E-05    0.41501E-05   -0.35843E-08    0.11252E-10    0.10745E-06    0.10562E-06    0.27661E-01    0.42188E-07    0.10745E-06    0.28426E-01    0.10220E-03    0.37665E-01    0.11851E-05    0.10562E-06    0.10220E-03    0.31335E-02
    94    0.24584E+04   -0.18788E+02    0.40599E-05    0.27247E-01    0.37285E-01   -0.18788E+02    0.64736E+00   -0.37124E-08    0.42198E-07    0.12024E-05    0.40599E-05   -0.37124E-08    0.10942E-10    0.10591E-06    0.10455E-06    0.27247E-01    0.42198E-07    0.10591E-06    0.28657E-01    0.10269E-03    0.37285E-01    0.12024E-05    0.10455E-06    0.10269E-03    0.31687E-02
    95    0.24880E+04   -0.19412E+02    0.39762E-05    0.26845E-01    0.36914E-01   -0.19412E+02    0.66183E+00   -0.37601E-08    0.41280E-07    0.12414E-05    0.39762E-05   -0.37601E-08    0.10642E-10    0.10441E-06    0.10350E-06    0.26845E-01    0.41280E-07    0.10441E-06    0.28887E-01    0.10323E-03    0.36914E-01    0.12414E-05    0.10350E-06    0.10323E-03    0.32040E-02
    96    0.25175E+04   -0.20040E+02    0.38985E-05    0.26455E-01    0.36551E-01   -0.20040E+02    0.67622E+00   -0.37367E-08    0.39532E-07    0.12992E-05    0.38985E-05   -0.37367E-08    0.10353E-10    0.10296E-06    0.10247E-06    0.26455E-01    0.39532E-07    0.10296E-06    0.29116E-01    0.10381E-03    0.36551E-01    0.12992E-05    0.10247E-06    0.10381E-03    0.32395E-02
    97    0.25475E+04   -0.20670E+02    0.38263E-05    0.26076E-01    0.36196E-01   -0.20670E+02    0.69053E+00   -0.36514E-08    0.37052E-07    0.13727E-05    0.38263E-05   -0.36514E-08    0.10074E-10    0.10154E-06    0.10147E-06    0.26076E-01    0.37052E-07    0.10154E-06    0.29344E-01    0.10444E-03    0.36196E-01    0.13727E-05    0.10147E-06    0.10444E-03    0.32752E-02
    98    0.25777E+04   -0.21301E+02    0.37592E-05    0.25707E-01    0.35849E-01   -0.21301E+02    0.70474E+00   -0.35135E-08    0.33937E-07    0.14592E-05    0.37592E-05   -0.35135E-08    0.98052E-11    0.10017E-06    0.10049E-06    0.25707E-01    0.33937E-07    0.10017E-06    0.29571E-01    0.10510E-03    0.35849E-01    0.14592E-05    0.10049E-06    0.10510E-03    0.33110E-02
    99    0.26080E+04   -0.21935E+02    0.36967E-05    0.25349E-01    0.35509E-01   -0.21935E+02    0.71881E+00   -0.33323E-08    0.30287E-07    0.15558E-05    0.36967E-05   -0.33323E-08    0.95457E-11    0.98827E-07    0.99527E-07    0.25349E-01    0.30287E-07    0.98827E-07    0.29795E-01    0.10580E-03    0.35509E-01    0.15558E-05    0.99527E-07    0.10580E-03    0.33471E-02
   100    0.26386E+04   -0.22568E+02    0.36383E-05    0.25000E-01    0.35177E-01   -0.22568E+02    0.73275E+00   -0.31170E-08    0.26199E-07    0.16594E-05    0.36383E-05   -0.31170E-08    0.92953E-11    0.97522E-07    0.98586E-07    0.25000E-01    0.26199E-07    0.97522E-07    0.30016E-01    0.10654E-03    0.35177E-01    0.16594E-05    0.98586E-07    0.10654E-03    0.33833E-02
   101    0.26693E+04   -0.23203E+02    0.35835E-05    0.24660E-01    0.34851E-01   -0.23203E+02    0.74662E+00   -0.28769E-08    0.21771E-07    0.17672E-05    0.35835E-05   -0.28769E-08    0.90536E-11    0.96249E-07    0.97665E-07    0.24660E-01    0.21771E-07    0.96249E-07    0.30234E-01    0.10731E-03    0.34851E-01    0.17672E-05    0.97665E-07    0.10731E-03    0.34197E-02
   102    0.27005E+04   -0.23838E+02    0.35320E-05    0.24328E-01    0.34533E-01   -0.23838E+02    0.76027E+00   -0.26212E-08    0.17101E-07    0.18762E-05    0.35320E-05   -0.26212E-08    0.88204E-11    0.95007E-07    0.96763E-07    0.24328E-01    0.17101E-07    0.95007E-07    0.30449E-01    0.10811E-03    0.34533E-01    0.18762E-05    0.96763E-07    0.10811E-03    0.34562E-02
   103    0.27316E+04   -0.24473E+02    0.34832E-05    0.24004E-01    0.34221E-01   -0.24473E+02    0.77377E+00   -0.23593E-08    0.12289E-07    0.19836E-05    0.34832E-05   -0.23593E-08    0.85952E-11    0.93794E-07    0.95879E-07    0.24004E-01    0.12289E-07    0.93794E-07    0.30660E-01    0.10894E-03    0.34221E-01    0.19836E-05    0.95879E-07    0.10894E-03    0.34930E-02
   104    0.27630E+04   -0.25107E+02    0.34367E-05    0.23687E-01    0.33915E-01   -0.25107E+02    0.78713E+00   -0.21004E-08    0.74308E-08    0.20864E-05    0.34367E-05   -0.21004E-08    0.83777E-11    0.92607E-07    0.95014E-07    0.23687E-01    0.74308E-08    0.92607E-07    0.30866E-01    0.10979E-03    0.33915E-01    0.20864E-05    0.95014E-07    0.10979E-03    0.35300E-02
   105    0.27945E+04   -0.25739E+02    0.33919E-05    0.23377E-01    0.33616E-01   -0.25739E+02    0.80027E+00   -0.18538E-08    0.26257E-08    0.21818E-05    0.33919E-05   -0.18538E-08    0.81674E-11    0.91446E-07    0.94166E-07    0.23377E-01    0.26257E-08    0.91446E-07    0.31068E-01    0.11067E-03    0.33616E-01    0.21818E-05    0.94166E-07    0.11067E-03    0.35671E-02
   106    0.28262E+04   -0.26370E+02    0.33485E-05    0.23073E-01    0.33322E-01   -0.26370E+02    0.81326E+00   -0.16286E-08   -0.20282E-08    0.22667E-05    0.33485E-05   -0.16286E-08    0.79641E-11    0.90307E-07    0.93335E-07    0.23073E-01   -0.20282E-08    0.90307E-07    0.31264E-01    0.11157E-03    0.33322E-01    0.22667E-05    0.93335E-07    0.11157E-03    0.36044E-02
   107    0.28578E+04   -0.26997E+02    0.33060E-05    0.22774E-01    0.33035E-01   -0.26997E+02    0.82597E+00   -0.14343E-08   -0.64330E-08    0.23384E-05    0.33060E-05   -0.14343E-08    0.77674E-11    0.89189E-07    0.92521E-07    0.22774E-01   -0.64330E-08    0.89189E-07    0.31455E-01    0.11248E-03    0.33035E-01    0.23384E-05    0.92521E-07    0.11248E-03    0.36420E-02
   108    0.28898E+04   -0.27623E+02    0.32639E-05    0.22480E-01    0.32753E-01   -0.27623E+02    0.83846E+00   -0.12800E-08   -0.10490E-07    0.23937E-05    0.32639E-05   -0.12800E-08    0.75769E-11    0.88090E-07    0.91723E-07    0.22480E-01   -0.10490E-07    0.88090E-07    0.31639E-01    0.11341E-03    0.32753E-01    0.23937E-05    0.91723E-07    0.11341E-03    0.36797E-02
   109    0.29220E+04   -0.28244E+02    0.32217E-05    0.22191E-01    0.32476E-01   -0.28244E+02    0.85066E+00   -0.11751E-08   -0.14102E-07    0.24300E-05    0.32217E-05   -0.11751E-08    0.73922E-11    0.87009E-07    0.90940E-07    0.22191E-01   -0.14102E-07    0.87009E-07    0.31816E-01    0.11436E-03    0.32476E-01    0.24300E-05    0.90940E-07    0.11436E-03    0.37176E-02
   110    0.29542E+04   -0.28861E+02    0.31789E-05    0.21906E-01    0.32205E-01   -0.28861E+02    0.86257E+00   -0.11287E-08   -0.17171E-07    0.24441E-05    0.31789E-05   -0.11287E-08    0.72131E-11    0.85942E-07    0.90173E-07    0.21906E-01   -0.17171E-07    0.85942E-07    0.31987E-01    0.11532E-03    0.32205E-01    0.24441E-05    0.90173E-07    0.11532E-03    0.37557E-02
   111    0.29866E+04   -0.29474E+02    0.31353E-05    0.21624E-01    0.31939E-01   -0.29474E+02    0.87427E+00   -0.11476E-08   -0.19621E-07    0.24341E-05    0.31353E-05   -0.11476E-08    0.70391E-11    0.84889E-07    0.89420E-07    0.21624E-01   -0.19621E-07    0.84889E-07    0.32150E-01    0.11628E-03    0.31939E-01    0.24341E-05    0.89420E-07    0.11628E-03    0.37941E-02
   112    0.30191E+04   -0.30083E+02    0.30908E-05    0.21345E-01    0.31677E-01   -0.30083E+02    0.88568E+00   -0.12279E-08   -0.21473E-07    0.24012E-05    0.30908E-05   -0.12279E-08    0.68701E-11    0.83850E-07    0.88681E-07    0.21345E-01   -0.21473E-07    0.83850E-07    0.32306E-01    0.11725E-03    0.31677E-01    0.24012E-05    0.88681E-07    0.11725E-03    0.38326E-02
   113    0.30519E+04   -0.30686E+02    0.30455E-05    0.21070E-01    0.31420E-01   -0.30686E+02    0.89680E+00   -0.13635E-08   -0.22770E-07    0.23472E-05    0.30455E-05   -0.13635E-08    0.67059E-11    0.82823E-07    0.87955E-07    0.21070E-01   -0.22770E-07    0.82823E-07    0.32455E-01    0.11823E-03    0.31420E-01    0.23472E-05    0.87955E-07    0.11823E-03    0.38712E-02
   114    0.30847E+04   -0.31282E+02    0.29994E-05    0.20797E-01    0.31168E-01   -0.31282E+02    0.90757E+00   -0.15478E-08   -0.23555E-07    0.22744E-05    0.29994E-05   -0.15478E-08    0.65466E-11    0.81811E-07    0.87243E-07    0.20797E-01   -0.23555E-07    0.81811E-07    0.32599E-01    0.11920E-03    0.31168E-01    0.22744E-05    0.87243E-07    0.11920E-03    0.39101E-02
   115    0.31177E+04   -0.31871E+02    0.29526E-05    0.20529E-01    0.30920E-01   -0.31871E+02    0.91812E+00   -0.17745E-08   -0.23871E-07    0.21845E-05    0.29526E-05   -0.17745E-08    0.63918E-11    0.80811E-07    0.86544E-07    0.20529E-01   -0.23871E-07    0.80811E-07    0.32737E-01    0.12017E-03    0.30920E-01    0.21845E-05    0.86544E-07    0.12017E-03    0.39490E-02
   116    0.31508E+04   -0.32453E+02    0.29053E-05    0.20264E-01    0.30676E-01   -0.32453E+02    0.92823E+00   -0.20373E-08   -0.23763E-07    0.20798E-05    0.29053E-05   -0.20373E-08    0.62416E-11    0.79826E-07    0.85857E-07    0.20264E-01   -0.23763E-07    0.79826E-07    0.32870E-01    0.12114E-03    0.30676E-01    0.20798E-05    0.85857E-07    0.12114E-03    0.39881E-02
   117    0.31841E+04   -0.33027E+02    0.28575E-05    0.20002E-01    0.30437E-01   -0.33027E+02    0.93799E+00   -0.23298E-08   -0.23273E-07    0.19622E-05    0.28575E-05   -0.23298E-08    0.60958E-11    0.78854E-07    0.85181E-07    0.20002E-01   -0.23273E-07    0.78854E-07    0.32998E-01    0.12210E-03    0.30437E-01    0.19622E-05    0.85181E-07    0.12210E-03    0.40273E-02
   118    0.32175E+04   -0.33594E+02    0.28093E-05    0.19743E-01    0.30201E-01   -0.33594E+02    0.94753E+00   -0.26457E-08   -0.22444E-07    0.18336E-05    0.28093E-05   -0.26457E-08    0.59542E-11    0.77895E-07    0.84518E-07    0.19743E-01   -0.22444E-07    0.77895E-07    0.33123E-01    0.12304E-03    0.30201E-01    0.18336E-05    0.84518E-07    0.12304E-03    0.40665E-02
   119    0.32510E+04   -0.34151E+02    0.27607E-05    0.19488E-01    0.29969E-01   -0.34151E+02    0.95671E+00   -0.29785E-08   -0.21321E-07    0.16962E-05    0.27607E-05   -0.29785E-08    0.58168E-11    0.76951E-07    0.83865E-07    0.19488E-01   -0.21321E-07    0.76951E-07    0.33244E-01    0.12398E-03    0.29969E-01    0.16962E-05    0.83865E-07    0.12398E-03    0.41058E-02
