#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    60    0.15865E+04   -0.20285E+01    0.11360E-04    0.24084E-01    0.47200E-03   -0.20285E+01    0.19922E+00   -0.35131E-08    0.30167E-08    0.28545E-09    0.11360E-04   -0.35131E-08    0.32990E-10    0.13576E-06    0.20527E-08    0.24084E-01    0.30167E-08    0.13576E-06    0.31297E-01    0.16187E-03    0.47200E-03    0.28545E-09    0.20527E-08    0.16187E-03    0.17396E-05
    61    0.16087E+04   -0.23412E+01    0.10971E-04    0.23526E-01    0.46259E-03   -0.23412E+01    0.20924E+00   -0.26597E-08    0.47900E-08    0.18022E-09    0.10971E-04   -0.26597E-08    0.31752E-10    0.13280E-06    0.20120E-08    0.23526E-01    0.47900E-08    0.13280E-06    0.31642E-01    0.16360E-03    0.46259E-03    0.18022E-09    0.20120E-08    0.16360E-03    0.17590E-05
    62    0.16307E+04   -0.26664E+01    0.10596E-04    0.22990E-01    0.45342E-03   -0.26664E+01    0.21959E+00   -0.18702E-08    0.62151E-08    0.12508E-09    0.10596E-04   -0.18702E-08    0.30574E-10    0.12994E-06    0.19724E-08    0.22990E-01    0.62151E-08    0.12994E-06    0.31975E-01    0.16531E-03    0.45342E-03    0.12508E-09    0.19724E-08    0.16531E-03    0.17781E-05
    63    0.16528E+04   -0.30052E+01    0.10235E-04    0.22475E-01    0.44449E-03   -0.30052E+01    0.23022E+00   -0.11734E-08    0.72210E-08    0.10570E-09    0.10235E-04   -0.11734E-08    0.29453E-10    0.12718E-06    0.19339E-08    0.22475E-01    0.72210E-08    0.12718E-06    0.32297E-01    0.16700E-03    0.44449E-03    0.10570E-09    0.19339E-08    0.16700E-03    0.17969E-05
    64    0.16754E+04   -0.33591E+01    0.98868E-05    0.21978E-01    0.43578E-03   -0.33591E+01    0.24115E+00   -0.59826E-09    0.77368E-08    0.10775E-09    0.98868E-05   -0.59826E-09    0.28385E-10    0.12451E-06    0.18965E-08    0.21978E-01    0.77368E-08    0.12451E-06    0.32608E-01    0.16867E-03    0.43578E-03    0.10775E-09    0.18965E-08    0.16867E-03    0.18155E-05
    65    0.16980E+04   -0.37287E+01    0.95504E-05    0.21498E-01    0.42730E-03   -0.37287E+01    0.25235E+00   -0.17364E-09    0.76916E-08    0.11692E-09    0.95504E-05   -0.17364E-09    0.27368E-10    0.12193E-06    0.18601E-08    0.21498E-01    0.76916E-08    0.12193E-06    0.32907E-01    0.17031E-03    0.42730E-03    0.11692E-09    0.18601E-08    0.17031E-03    0.18337E-05
    66    0.17209E+04   -0.41121E+01    0.92254E-05    0.21032E-01    0.41902E-03   -0.41121E+01    0.26374E+00    0.75462E-10    0.70536E-08    0.12130E-09    0.92254E-05    0.75462E-10    0.26397E-10    0.11943E-06    0.18247E-08    0.21032E-01    0.70536E-08    0.11943E-06    0.33194E-01    0.17192E-03    0.41902E-03    0.12130E-09    0.18247E-08    0.17192E-03    0.18518E-05
    67    0.17440E+04   -0.45066E+01    0.89124E-05    0.20579E-01    0.41096E-03   -0.45066E+01    0.27534E+00    0.13970E-09    0.59482E-08    0.11870E-09    0.89124E-05    0.13970E-09    0.25472E-10    0.11701E-06    0.17903E-08    0.20579E-01    0.59482E-08    0.11701E-06    0.33471E-01    0.17350E-03    0.41096E-03    0.11870E-09    0.17903E-08    0.17350E-03    0.18696E-05
    68    0.17675E+04   -0.49104E+01    0.86123E-05    0.20140E-01    0.40309E-03   -0.49104E+01    0.28718E+00    0.13634E-10    0.45398E-08    0.10933E-09    0.86123E-05    0.13634E-10    0.24588E-10    0.11466E-06    0.17568E-08    0.20140E-01    0.45398E-08    0.11466E-06    0.33739E-01    0.17506E-03    0.40309E-03    0.10933E-09    0.17568E-08    0.17506E-03    0.18872E-05
    69    0.17912E+04   -0.53215E+01    0.83259E-05    0.19712E-01    0.39540E-03   -0.53215E+01    0.29922E+00   -0.30815E-09    0.29930E-08    0.93430E-10    0.83259E-05   -0.30815E-09    0.23744E-10    0.11238E-06    0.17242E-08    0.19712E-01    0.29930E-08    0.11238E-06    0.33999E-01    0.17659E-03    0.39540E-03    0.93430E-10    0.17242E-08    0.17659E-03    0.19046E-05
    70    0.18152E+04   -0.57416E+01    0.80543E-05    0.19294E-01    0.38790E-03   -0.57416E+01    0.31150E+00   -0.83110E-09    0.14723E-08    0.71218E-10    0.80543E-05   -0.83110E-09    0.22938E-10    0.11016E-06    0.16924E-08    0.19294E-01    0.14723E-08    0.11016E-06    0.34252E-01    0.17810E-03    0.38790E-03    0.71218E-10    0.16924E-08    0.17810E-03    0.19218E-05
    71    0.18393E+04   -0.61729E+01    0.77978E-05    0.18887E-01    0.38057E-03   -0.61729E+01    0.32401E+00   -0.15356E-08    0.11826E-09    0.43310E-10    0.77978E-05   -0.15356E-08    0.22167E-10    0.10800E-06    0.16615E-08    0.18887E-01    0.11826E-09    0.10800E-06    0.34499E-01    0.17958E-03    0.38057E-03    0.43310E-10    0.16615E-08    0.17958E-03    0.19388E-05
    72    0.18636E+04   -0.66169E+01    0.75554E-05    0.18489E-01    0.37340E-03   -0.66169E+01    0.33674E+00   -0.23017E-08   -0.10242E-08    0.11878E-10    0.75554E-05   -0.23017E-08    0.21429E-10    0.10591E-06    0.16314E-08    0.18489E-01   -0.10242E-08    0.10591E-06    0.34742E-01    0.18103E-03    0.37340E-03    0.11878E-10    0.16314E-08    0.18103E-03    0.19557E-05
    73    0.18880E+04   -0.70742E+01    0.73253E-05    0.18101E-01    0.36639E-03   -0.70742E+01    0.34963E+00   -0.29846E-08   -0.19339E-08   -0.20517E-10    0.73253E-05   -0.29846E-08    0.20723E-10    0.10387E-06    0.16021E-08    0.18101E-01   -0.19339E-08    0.10387E-06    0.34981E-01    0.18246E-03    0.36639E-03   -0.20517E-10    0.16021E-08    0.18246E-03    0.19725E-05
    74    0.19127E+04   -0.75441E+01    0.71061E-05    0.17722E-01    0.35953E-03   -0.75441E+01    0.36269E+00   -0.34394E-08   -0.25900E-08   -0.51316E-10    0.71061E-05   -0.34394E-08    0.20047E-10    0.10189E-06    0.15735E-08    0.17722E-01   -0.25900E-08    0.10189E-06    0.35219E-01    0.18387E-03    0.35953E-03   -0.51316E-10    0.15735E-08    0.18387E-03    0.19890E-05
    75    0.19376E+04   -0.80252E+01    0.68961E-05    0.17352E-01    0.35281E-03   -0.80252E+01    0.37591E+00   -0.35210E-08   -0.29714E-08   -0.77957E-10    0.68961E-05   -0.35210E-08    0.19399E-10    0.99970E-07    0.15456E-08    0.17352E-01   -0.29714E-08    0.99970E-07    0.35455E-01    0.18526E-03    0.35281E-03   -0.77957E-10    0.15456E-08    0.18526E-03    0.20055E-05
    76    0.19629E+04   -0.85170E+01    0.66939E-05    0.16991E-01    0.34623E-03   -0.85170E+01    0.38931E+00   -0.31369E-08   -0.30707E-08   -0.98250E-10    0.66939E-05   -0.31369E-08    0.18778E-10    0.98099E-07    0.15185E-08    0.16991E-01   -0.30707E-08    0.98099E-07    0.35691E-01    0.18663E-03    0.34623E-03   -0.98250E-10    0.15185E-08    0.18663E-03    0.20218E-05
    77    0.19884E+04   -0.90192E+01    0.64987E-05    0.16638E-01    0.33978E-03   -0.90192E+01    0.40287E+00   -0.24032E-08   -0.29352E-08   -0.11149E-09    0.64987E-05   -0.24032E-08    0.18183E-10    0.96280E-07    0.14920E-08    0.16638E-01   -0.29352E-08    0.96280E-07    0.35928E-01    0.18799E-03    0.33978E-03   -0.11149E-09    0.14920E-08    0.18799E-03    0.20380E-05
    78    0.20144E+04   -0.95332E+01    0.63100E-05    0.16295E-01    0.33347E-03   -0.95332E+01    0.41663E+00   -0.14882E-08   -0.26259E-08   -0.11736E-09    0.63100E-05   -0.14882E-08    0.17611E-10    0.94513E-07    0.14662E-08    0.16295E-01   -0.26259E-08    0.94513E-07    0.36166E-01    0.18933E-03    0.33347E-03   -0.11736E-09    0.14662E-08    0.18933E-03    0.20540E-05
    79    0.20405E+04   -0.10055E+02    0.61273E-05    0.15960E-01    0.32729E-03   -0.10055E+02    0.43051E+00   -0.56022E-09   -0.22037E-08   -0.11551E-09    0.61273E-05   -0.56022E-09    0.17062E-10    0.92797E-07    0.14411E-08    0.15960E-01   -0.22037E-08    0.92797E-07    0.36406E-01    0.19066E-03    0.32729E-03   -0.11551E-09    0.14411E-08    0.19066E-03    0.20700E-05
    80    0.20669E+04   -0.10587E+02    0.59499E-05    0.15634E-01    0.32124E-03   -0.10587E+02    0.44454E+00    0.21228E-09   -0.17297E-08   -0.10561E-09    0.59499E-05    0.21228E-09    0.16536E-10    0.91130E-07    0.14166E-08    0.15634E-01   -0.17297E-08    0.91130E-07    0.36649E-01    0.19198E-03    0.32124E-03   -0.10561E-09    0.14166E-08    0.19198E-03    0.20859E-05
    81    0.20934E+04   -0.11128E+02    0.57774E-05    0.15316E-01    0.31533E-03   -0.11128E+02    0.45865E+00    0.69585E-09   -0.12565E-08   -0.87690E-10    0.57774E-05    0.69585E-09    0.16030E-10    0.89512E-07    0.13927E-08    0.15316E-01   -0.12565E-08    0.89512E-07    0.36894E-01    0.19329E-03    0.31533E-03   -0.87690E-10    0.13927E-08    0.19329E-03    0.21018E-05
    82    0.21202E+04   -0.11678E+02    0.56098E-05    0.15006E-01    0.30954E-03   -0.11678E+02    0.47287E+00    0.89639E-09   -0.80453E-09   -0.63124E-10    0.56098E-05    0.89639E-09    0.15543E-10    0.87942E-07    0.13695E-08    0.15006E-01   -0.80453E-09    0.87942E-07    0.37142E-01    0.19461E-03    0.30954E-03   -0.63124E-10    0.13695E-08    0.19461E-03    0.21175E-05
    83    0.21472E+04   -0.12237E+02    0.54471E-05    0.14704E-01    0.30390E-03   -0.12237E+02    0.48718E+00    0.85467E-09   -0.38574E-09   -0.33648E-10    0.54471E-05    0.85467E-09    0.15076E-10    0.86419E-07    0.13468E-08    0.14704E-01   -0.38574E-09    0.86419E-07    0.37393E-01    0.19591E-03    0.30390E-03   -0.33648E-10    0.13468E-08    0.19591E-03    0.21332E-05
    84    0.21745E+04   -0.12802E+02    0.52895E-05    0.14411E-01    0.29839E-03   -0.12802E+02    0.50157E+00    0.61143E-09   -0.12220E-10   -0.99503E-12    0.52895E-05    0.61143E-09    0.14627E-10    0.84941E-07    0.13247E-08    0.14411E-01   -0.12220E-10    0.84941E-07    0.37646E-01    0.19722E-03    0.29839E-03   -0.99503E-12    0.13247E-08    0.19722E-03    0.21489E-05
    85    0.22018E+04   -0.13375E+02    0.51369E-05    0.14126E-01    0.29303E-03   -0.13375E+02    0.51601E+00    0.20745E-09    0.30395E-09    0.33103E-10    0.51369E-05    0.20745E-09    0.14195E-10    0.83508E-07    0.13031E-08    0.14126E-01    0.30395E-09    0.83508E-07    0.37903E-01    0.19853E-03    0.29303E-03    0.33103E-10    0.13031E-08    0.19853E-03    0.21644E-05
    86    0.22294E+04   -0.13954E+02    0.49896E-05    0.13848E-01    0.28781E-03   -0.13954E+02    0.53052E+00   -0.31541E-09    0.55494E-09    0.67003E-10    0.49896E-05   -0.31541E-09    0.13779E-10    0.82118E-07    0.12821E-08    0.13848E-01    0.55494E-09    0.82118E-07    0.38162E-01    0.19984E-03    0.28781E-03    0.67003E-10    0.12821E-08    0.19984E-03    0.21798E-05
    87    0.22574E+04   -0.14539E+02    0.48481E-05    0.13579E-01    0.28273E-03   -0.14539E+02    0.54508E+00   -0.91090E-09    0.74985E-09    0.99419E-10    0.48481E-05   -0.91090E-09    0.13379E-10    0.80771E-07    0.12617E-08    0.13579E-01    0.74985E-09    0.80771E-07    0.38422E-01    0.20115E-03    0.28273E-03    0.99419E-10    0.12617E-08    0.20115E-03    0.21952E-05
    88    0.22854E+04   -0.15129E+02    0.47130E-05    0.13316E-01    0.27778E-03   -0.15129E+02    0.55968E+00   -0.15316E-08    0.90203E-09    0.12915E-09    0.47130E-05   -0.15316E-08    0.12994E-10    0.79463E-07    0.12418E-08    0.13316E-01    0.90203E-09    0.79463E-07    0.38684E-01    0.20247E-03    0.27778E-03    0.12915E-09    0.12418E-08    0.20247E-03    0.22106E-05
    89    0.23137E+04   -0.15727E+02    0.45850E-05    0.13060E-01    0.27296E-03   -0.15727E+02    0.57433E+00   -0.21303E-08    0.10248E-08    0.15501E-09    0.45850E-05   -0.21303E-08    0.12623E-10    0.78193E-07    0.12224E-08    0.13060E-01    0.10248E-08    0.78193E-07    0.38947E-01    0.20379E-03    0.27296E-03    0.15501E-09    0.12224E-08    0.20379E-03    0.22261E-05
    90    0.23422E+04   -0.16329E+02    0.44646E-05    0.12811E-01    0.26825E-03   -0.16329E+02    0.58897E+00   -0.26594E-08    0.11315E-08    0.17580E-09    0.44646E-05   -0.26594E-08    0.12264E-10    0.76959E-07    0.12035E-08    0.12811E-01    0.11315E-08    0.76959E-07    0.39209E-01    0.20511E-03    0.26825E-03    0.17580E-09    0.12035E-08    0.20511E-03    0.22418E-05
    91    0.23709E+04   -0.16937E+02    0.43524E-05    0.12567E-01    0.26365E-03   -0.16937E+02    0.60362E+00   -0.30812E-08    0.12334E-08    0.19058E-09    0.43524E-05   -0.30812E-08    0.11919E-10    0.75760E-07    0.11851E-08    0.12567E-01    0.12334E-08    0.75760E-07    0.39470E-01    0.20643E-03    0.26365E-03    0.19058E-09    0.11851E-08    0.20643E-03    0.22576E-05
    92    0.23998E+04   -0.17549E+02    0.42480E-05    0.12330E-01    0.25917E-03   -0.17549E+02    0.61824E+00   -0.33953E-08    0.13332E-08    0.19956E-09    0.42480E-05   -0.33953E-08    0.11585E-10    0.74595E-07    0.11672E-08    0.12330E-01    0.13332E-08    0.74595E-07    0.39731E-01    0.20776E-03    0.25917E-03    0.19956E-09    0.11672E-08    0.20776E-03    0.22735E-05
    93    0.24291E+04   -0.18167E+02    0.41510E-05    0.12098E-01    0.25478E-03   -0.18167E+02    0.63283E+00   -0.36110E-08    0.14315E-08    0.20318E-09    0.41510E-05   -0.36110E-08    0.11262E-10    0.73462E-07    0.11498E-08    0.12098E-01    0.14315E-08    0.73462E-07    0.39991E-01    0.20908E-03    0.25478E-03    0.20318E-09    0.11498E-08    0.20908E-03    0.22896E-05
    94    0.24584E+04   -0.18787E+02    0.40608E-05    0.11871E-01    0.25051E-03   -0.18787E+02    0.64736E+00   -0.37375E-08    0.15290E-08    0.20191E-09    0.40608E-05   -0.37375E-08    0.10951E-10    0.72360E-07    0.11328E-08    0.11871E-01    0.15290E-08    0.72360E-07    0.40249E-01    0.21042E-03    0.25051E-03    0.20191E-09    0.11328E-08    0.21042E-03    0.23059E-05
    95    0.24879E+04   -0.19411E+02    0.39771E-05    0.11649E-01    0.24633E-03   -0.19411E+02    0.66183E+00   -0.37841E-08    0.16263E-08    0.19620E-09    0.39771E-05   -0.37841E-08    0.10651E-10    0.71290E-07    0.11163E-08    0.11649E-01    0.16263E-08    0.71290E-07    0.40507E-01    0.21175E-03    0.24633E-03    0.19620E-09    0.11163E-08    0.21175E-03    0.23222E-05
    96    0.25175E+04   -0.20039E+02    0.38994E-05    0.11433E-01    0.24225E-03   -0.20039E+02    0.67623E+00   -0.37599E-08    0.17241E-08    0.18651E-09    0.38994E-05   -0.37599E-08    0.10362E-10    0.70248E-07    0.11002E-08    0.11433E-01    0.17241E-08    0.70248E-07    0.40765E-01    0.21308E-03    0.24225E-03    0.18651E-09    0.11002E-08    0.21308E-03    0.23387E-05
    97    0.25475E+04   -0.20669E+02    0.38272E-05    0.11221E-01    0.23827E-03   -0.20669E+02    0.69053E+00   -0.36742E-08    0.18229E-08    0.17331E-09    0.38272E-05   -0.36742E-08    0.10082E-10    0.69236E-07    0.10846E-08    0.11221E-01    0.18229E-08    0.69236E-07    0.41021E-01    0.21442E-03    0.23827E-03    0.17331E-09    0.10846E-08    0.21442E-03    0.23552E-05
    98    0.25777E+04   -0.21300E+02    0.37600E-05    0.11013E-01    0.23439E-03   -0.21300E+02    0.70474E+00   -0.35361E-08    0.19234E-08    0.15704E-09    0.37600E-05   -0.35361E-08    0.98125E-11    0.68251E-07    0.10694E-08    0.11013E-01    0.19234E-08    0.68251E-07    0.41277E-01    0.21576E-03    0.23439E-03    0.15704E-09    0.10694E-08    0.21576E-03    0.23719E-05
    99    0.26080E+04   -0.21934E+02    0.36974E-05    0.10810E-01    0.23059E-03   -0.21934E+02    0.71881E+00   -0.33550E-08    0.20262E-08    0.13817E-09    0.36974E-05   -0.33550E-08    0.95524E-11    0.67293E-07    0.10545E-08    0.10810E-01    0.20262E-08    0.67293E-07    0.41532E-01    0.21710E-03    0.23059E-03    0.13817E-09    0.10545E-08    0.21710E-03    0.23885E-05
   100    0.26385E+04   -0.22567E+02    0.36390E-05    0.10611E-01    0.22689E-03   -0.22567E+02    0.73275E+00   -0.31399E-08    0.21320E-08    0.11715E-09    0.36390E-05   -0.31399E-08    0.93013E-11    0.66361E-07    0.10401E-08    0.10611E-01    0.21320E-08    0.66361E-07    0.41786E-01    0.21844E-03    0.22689E-03    0.11715E-09    0.10401E-08    0.21844E-03    0.24052E-05
   101    0.26692E+04   -0.23202E+02    0.35842E-05    0.10417E-01    0.22327E-03   -0.23202E+02    0.74662E+00   -0.29002E-08    0.22413E-08    0.94453E-10    0.35842E-05   -0.29002E-08    0.90590E-11    0.65453E-07    0.10260E-08    0.10417E-01    0.22413E-08    0.65453E-07    0.42040E-01    0.21978E-03    0.22327E-03    0.94453E-10    0.10260E-08    0.21978E-03    0.24219E-05
   102    0.27005E+04   -0.23837E+02    0.35326E-05    0.10225E-01    0.21974E-03   -0.23837E+02    0.76027E+00   -0.26450E-08    0.23549E-08    0.70525E-10    0.35326E-05   -0.26450E-08    0.88251E-11    0.64569E-07    0.10123E-08    0.10225E-01    0.23549E-08    0.64569E-07    0.42293E-01    0.22112E-03    0.21974E-03    0.70525E-10    0.10123E-08    0.22112E-03    0.24387E-05
   103    0.27316E+04   -0.24473E+02    0.34837E-05    0.10038E-01    0.21629E-03   -0.24473E+02    0.77377E+00   -0.23836E-08    0.24734E-08    0.45830E-10    0.34837E-05   -0.23836E-08    0.85992E-11    0.63709E-07    0.99890E-09    0.10038E-01    0.24734E-08    0.63709E-07    0.42546E-01    0.22247E-03    0.21629E-03    0.45830E-10    0.99890E-09    0.22247E-03    0.24554E-05
   104    0.27630E+04   -0.25106E+02    0.34371E-05    0.98536E-02    0.21292E-03   -0.25106E+02    0.78713E+00   -0.21252E-08    0.25973E-08    0.20825E-10    0.34371E-05   -0.21252E-08    0.83810E-11    0.62870E-07    0.98585E-09    0.98536E-02    0.25973E-08    0.62870E-07    0.42798E-01    0.22381E-03    0.21292E-03    0.20825E-10    0.98585E-09    0.22381E-03    0.24720E-05
   105    0.27945E+04   -0.25738E+02    0.33923E-05    0.96725E-02    0.20963E-03   -0.25738E+02    0.80027E+00   -0.18789E-08    0.27273E-08   -0.40321E-11    0.33923E-05   -0.18789E-08    0.81702E-11    0.62052E-07    0.97311E-09    0.96725E-02    0.27273E-08    0.62052E-07    0.43050E-01    0.22515E-03    0.20963E-03   -0.40321E-11    0.97311E-09    0.22515E-03    0.24887E-05
   106    0.28262E+04   -0.26369E+02    0.33488E-05    0.94943E-02    0.20642E-03   -0.26369E+02    0.81327E+00   -0.16541E-08    0.28640E-08   -0.28281E-10    0.33488E-05   -0.16541E-08    0.79663E-11    0.61254E-07    0.96067E-09    0.94943E-02    0.28640E-08    0.61254E-07    0.43301E-01    0.22649E-03    0.20642E-03   -0.28281E-10    0.96067E-09    0.22649E-03    0.25052E-05
   107    0.28578E+04   -0.26996E+02    0.33062E-05    0.93189E-02    0.20328E-03   -0.26996E+02    0.82597E+00   -0.14599E-08    0.30081E-08   -0.51465E-10    0.33062E-05   -0.14599E-08    0.77690E-11    0.60476E-07    0.94852E-09    0.93189E-02    0.30081E-08    0.60476E-07    0.43552E-01    0.22784E-03    0.20328E-03   -0.51465E-10    0.94852E-09    0.22784E-03    0.25217E-05
   108    0.28898E+04   -0.27622E+02    0.32640E-05    0.91461E-02    0.20021E-03   -0.27622E+02    0.83846E+00   -0.13055E-08    0.31603E-08   -0.73124E-10    0.32640E-05   -0.13055E-08    0.75780E-11    0.59715E-07    0.93664E-09    0.91461E-02    0.31603E-08    0.59715E-07    0.43802E-01    0.22918E-03    0.20021E-03   -0.73124E-10    0.93664E-09    0.22918E-03    0.25381E-05
   109    0.29220E+04   -0.28244E+02    0.32218E-05    0.89756E-02    0.19721E-03   -0.28244E+02    0.85067E+00   -0.12002E-08    0.33210E-08   -0.92801E-10    0.32218E-05   -0.12002E-08    0.73929E-11    0.58972E-07    0.92502E-09    0.89756E-02    0.33210E-08    0.58972E-07    0.44052E-01    0.23052E-03    0.19721E-03   -0.92801E-10    0.92502E-09    0.23052E-03    0.25543E-05
   110    0.29542E+04   -0.28860E+02    0.31790E-05    0.88073E-02    0.19428E-03   -0.28860E+02    0.86258E+00   -0.11532E-08    0.34910E-08   -0.11004E-09    0.31790E-05   -0.11532E-08    0.72133E-11    0.58244E-07    0.91365E-09    0.88073E-02    0.34910E-08    0.58244E-07    0.44302E-01    0.23185E-03    0.19428E-03   -0.11004E-09    0.91365E-09    0.23185E-03    0.25705E-05
   111    0.29866E+04   -0.29473E+02    0.31353E-05    0.86409E-02    0.19141E-03   -0.29473E+02    0.87428E+00   -0.11710E-08    0.36700E-08   -0.12447E-09    0.31353E-05   -0.11710E-08    0.70389E-11    0.57532E-07    0.90251E-09    0.86409E-02    0.36700E-08    0.57532E-07    0.44551E-01    0.23319E-03    0.19141E-03   -0.12447E-09    0.90251E-09    0.23319E-03    0.25865E-05
   112    0.30191E+04   -0.30082E+02    0.30908E-05    0.84765E-02    0.18861E-03   -0.30082E+02    0.88569E+00   -0.12501E-08    0.38540E-08   -0.13618E-09    0.30908E-05   -0.12501E-08    0.68697E-11    0.56835E-07    0.89160E-09    0.84765E-02    0.38540E-08    0.56835E-07    0.44801E-01    0.23453E-03    0.18861E-03   -0.13618E-09    0.89160E-09    0.23453E-03    0.26023E-05
   113    0.30518E+04   -0.30685E+02    0.30454E-05    0.83140E-02    0.18586E-03   -0.30685E+02    0.89681E+00   -0.13840E-08    0.40381E-08   -0.14531E-09    0.30454E-05   -0.13840E-08    0.67053E-11    0.56153E-07    0.88091E-09    0.83140E-02    0.40381E-08    0.56153E-07    0.45050E-01    0.23586E-03    0.18586E-03   -0.14531E-09    0.88091E-09    0.23586E-03    0.26180E-05
   114    0.30847E+04   -0.31281E+02    0.29993E-05    0.81534E-02    0.18318E-03   -0.31281E+02    0.90757E+00   -0.15664E-08    0.42174E-08   -0.15204E-09    0.29993E-05   -0.15664E-08    0.65458E-11    0.55485E-07    0.87044E-09    0.81534E-02    0.42174E-08    0.55485E-07    0.45299E-01    0.23720E-03    0.18318E-03   -0.15204E-09    0.87044E-09    0.23720E-03    0.26336E-05
   115    0.31177E+04   -0.31871E+02    0.29526E-05    0.79946E-02    0.18055E-03   -0.31871E+02    0.91812E+00   -0.17910E-08    0.43870E-08   -0.15653E-09    0.29526E-05   -0.17910E-08    0.63909E-11    0.54831E-07    0.86018E-09    0.79946E-02    0.43870E-08    0.54831E-07    0.45547E-01    0.23853E-03    0.18055E-03   -0.15653E-09    0.86018E-09    0.23853E-03    0.26491E-05
   116    0.31507E+04   -0.32453E+02    0.29052E-05    0.78377E-02    0.17798E-03   -0.32453E+02    0.92824E+00   -0.20515E-08    0.45421E-08   -0.15895E-09    0.29052E-05   -0.20515E-08    0.62406E-11    0.54190E-07    0.85013E-09    0.78377E-02    0.45421E-08    0.54190E-07    0.45796E-01    0.23986E-03    0.17798E-03   -0.15895E-09    0.85013E-09    0.23986E-03    0.26645E-05
   117    0.31840E+04   -0.33027E+02    0.28574E-05    0.76826E-02    0.17547E-03   -0.33027E+02    0.93799E+00   -0.23416E-08    0.46778E-08   -0.15945E-09    0.28574E-05   -0.23416E-08    0.60947E-11    0.53563E-07    0.84028E-09    0.76826E-02    0.46778E-08    0.53563E-07    0.46045E-01    0.24120E-03    0.17547E-03   -0.15945E-09    0.84028E-09    0.24120E-03    0.26797E-05
   118    0.32175E+04   -0.33593E+02    0.28092E-05    0.75293E-02    0.17300E-03   -0.33593E+02    0.94754E+00   -0.26549E-08    0.47891E-08   -0.15821E-09    0.28092E-05   -0.26549E-08    0.59531E-11    0.52950E-07    0.83063E-09    0.75293E-02    0.47891E-08    0.52950E-07    0.46294E-01    0.24253E-03    0.17300E-03   -0.15821E-09    0.83063E-09    0.24253E-03    0.26949E-05
   119    0.32510E+04   -0.34150E+02    0.27607E-05    0.73777E-02    0.17059E-03   -0.34150E+02    0.95672E+00   -0.29851E-08    0.48711E-08   -0.15540E-09    0.27607E-05   -0.29851E-08    0.58157E-11    0.52349E-07    0.82117E-09    0.73777E-02    0.48711E-08    0.52349E-07    0.46543E-01    0.24386E-03    0.17059E-03   -0.15540E-09    0.82117E-09    0.24386E-03    0.27099E-05
