#    L    TT             EE             BB             TE             PP             TP             EP          
   913    0.16714E+04    0.25974E+02    0.00000E+00    0.62622E+02    0.66292E-08   -0.78191E-14    0.12584E-16
   914    0.16595E+04    0.26283E+02    0.00000E+00    0.62679E+02    0.66175E-08   -0.80492E-14    0.12955E-16
   915    0.16475E+04    0.26592E+02    0.00000E+00    0.62703E+02    0.66059E-08   -0.82348E-14    0.13253E-16
   916    0.16357E+04    0.26901E+02    0.00000E+00    0.62695E+02    0.65943E-08   -0.83777E-14    0.13483E-16
   917    0.16237E+04    0.27211E+02    0.00000E+00    0.62655E+02    0.65827E-08   -0.84795E-14    0.13647E-16
   918    0.16119E+04    0.27519E+02    0.00000E+00    0.62582E+02    0.65711E-08   -0.85419E-14    0.13748E-16
   919    0.16001E+04    0.27827E+02    0.00000E+00    0.62478E+02    0.65596E-08   -0.85667E-14    0.13788E-16
   920    0.15883E+04    0.28135E+02    0.00000E+00    0.62340E+02    0.65481E-08   -0.85556E-14    0.13770E-16
   921    0.15766E+04    0.28442E+02    0.00000E+00    0.62171E+02    0.65367E-08   -0.85102E-14    0.13697E-16
   922    0.15648E+04    0.28747E+02    0.00000E+00    0.61971E+02    0.65252E-08   -0.84324E-14    0.13571E-16
   923    0.15531E+04    0.29052E+02    0.00000E+00    0.61739E+02    0.65138E-08   -0.83237E-14    0.13397E-16
   924    0.15415E+04    0.29356E+02    0.00000E+00    0.61475E+02    0.65025E-08   -0.81859E-14    0.13175E-16
   925    0.15300E+04    0.29657E+02    0.00000E+00    0.61180E+02    0.64912E-08   -0.80208E-14    0.12909E-16
   926    0.15184E+04    0.29959E+02    0.00000E+00    0.60855E+02    0.64799E-08   -0.78300E-14    0.12602E-16
   927    0.15070E+04    0.30258E+02    0.00000E+00    0.60499E+02    0.64686E-08   -0.76152E-14    0.12256E-16
   928    0.14956E+04    0.30557E+02    0.00000E+00    0.60112E+02    0.64574E-08   -0.73782E-14    0.11875E-16
   929    0.14842E+04    0.30853E+02    0.00000E+00    0.59696E+02    0.64461E-08   -0.71207E-14    0.11460E-16
   930    0.14730E+04    0.31147E+02    0.00000E+00    0.59249E+02    0.64350E-08   -0.68444E-14    0.11016E-16
   931    0.14617E+04    0.31440E+02    0.00000E+00    0.58772E+02    0.64238E-08   -0.65509E-14    0.10543E-16
   932    0.14506E+04    0.31729E+02    0.00000E+00    0.58266E+02    0.64127E-08   -0.62420E-14    0.10046E-16
   933    0.14396E+04    0.32017E+02    0.00000E+00    0.57732E+02    0.64016E-08   -0.59195E-14    0.95271E-17
   934    0.14286E+04    0.32304E+02    0.00000E+00    0.57169E+02    0.63906E-08   -0.55850E-14    0.89887E-17
   935    0.14177E+04    0.32587E+02    0.00000E+00    0.56577E+02    0.63796E-08   -0.52402E-14    0.84337E-17
   936    0.14069E+04    0.32868E+02    0.00000E+00    0.55957E+02    0.63686E-08   -0.48868E-14    0.78651E-17
   937    0.13962E+04    0.33146E+02    0.00000E+00    0.55309E+02    0.63577E-08   -0.45266E-14    0.72854E-17
   938    0.13855E+04    0.33422E+02    0.00000E+00    0.54633E+02    0.63467E-08   -0.41613E-14    0.66974E-17
   939    0.13750E+04    0.33694E+02    0.00000E+00    0.53930E+02    0.63359E-08   -0.37926E-14    0.61039E-17
   940    0.13645E+04    0.33964E+02    0.00000E+00    0.53200E+02    0.63250E-08   -0.34221E-14    0.55077E-17
   941    0.13542E+04    0.34231E+02    0.00000E+00    0.52444E+02    0.63142E-08   -0.30517E-14    0.49115E-17
   942    0.13438E+04    0.34494E+02    0.00000E+00    0.51661E+02    0.63034E-08   -0.26829E-14    0.43180E-17
   943    0.13338E+04    0.34754E+02    0.00000E+00    0.50854E+02    0.62926E-08   -0.23176E-14    0.37301E-17
   944    0.13237E+04    0.35011E+02    0.00000E+00    0.50020E+02    0.62819E-08   -0.19574E-14    0.31504E-17
   945    0.13138E+04    0.35263E+02    0.00000E+00    0.49161E+02    0.62712E-08   -0.16041E-14    0.25817E-17
   946    0.13040E+04    0.35513E+02    0.00000E+00    0.48277E+02    0.62606E-08   -0.12593E-14    0.20268E-17
   947    0.12942E+04    0.35759E+02    0.00000E+00    0.47371E+02    0.62499E-08   -0.92482E-15    0.14884E-17
   948    0.12844E+04    0.36002E+02    0.00000E+00    0.46440E+02    0.62393E-08   -0.60228E-15    0.96934E-18
   949    0.12750E+04    0.36239E+02    0.00000E+00    0.45486E+02    0.62288E-08   -0.29344E-15    0.47228E-18
   950    0.12656E+04    0.36474E+02    0.00000E+00    0.44509E+02    0.62183E-08    0.00000E+00    0.00000E+00
   951    0.12563E+04    0.36705E+02    0.00000E+00    0.43510E+02    0.62078E-08    0.27667E-15   -0.44529E-18
   952    0.12471E+04    0.36932E+02    0.00000E+00    0.42490E+02    0.61973E-08    0.53658E-15   -0.86359E-18
   953    0.12381E+04    0.37153E+02    0.00000E+00    0.41448E+02    0.61869E-08    0.78006E-15   -0.12555E-17
   954    0.12292E+04    0.37371E+02    0.00000E+00    0.40386E+02    0.61765E-08    0.10074E-14   -0.16214E-17
   955    0.12203E+04    0.37584E+02    0.00000E+00    0.39303E+02    0.61661E-08    0.12191E-14   -0.19621E-17
   956    0.12116E+04    0.37794E+02    0.00000E+00    0.38199E+02    0.61558E-08    0.14154E-14   -0.22779E-17
   957    0.12031E+04    0.37997E+02    0.00000E+00    0.37078E+02    0.61454E-08    0.15965E-14   -0.25695E-17
   958    0.11945E+04    0.38196E+02    0.00000E+00    0.35936E+02    0.61352E-08    0.17630E-14   -0.28375E-17
   959    0.11863E+04    0.38391E+02    0.00000E+00    0.34777E+02    0.61249E-08    0.19151E-14   -0.30823E-17
   960    0.11782E+04    0.38581E+02    0.00000E+00    0.33601E+02    0.61147E-08    0.20532E-14   -0.33045E-17
   961    0.11701E+04    0.38766E+02    0.00000E+00    0.32408E+02    0.61045E-08    0.21776E-14   -0.35047E-17
   962    0.11622E+04    0.38945E+02    0.00000E+00    0.31198E+02    0.60943E-08    0.22886E-14   -0.36834E-17
   963    0.11545E+04    0.39120E+02    0.00000E+00    0.29973E+02    0.60841E-08    0.23867E-14   -0.38412E-17
   964    0.11469E+04    0.39290E+02    0.00000E+00    0.28733E+02    0.60740E-08    0.24720E-14   -0.39786E-17
   965    0.11393E+04    0.39454E+02    0.00000E+00    0.27478E+02    0.60639E-08    0.25451E-14   -0.40962E-17
   966    0.11320E+04    0.39614E+02    0.00000E+00    0.26209E+02    0.60538E-08    0.26062E-14   -0.41945E-17
   967    0.11248E+04    0.39768E+02    0.00000E+00    0.24926E+02    0.60438E-08    0.26556E-14   -0.42741E-17
   968    0.11177E+04    0.39916E+02    0.00000E+00    0.23631E+02    0.60337E-08    0.26938E-14   -0.43355E-17
   969    0.11108E+04    0.40058E+02    0.00000E+00    0.22324E+02    0.60237E-08    0.27210E-14   -0.43792E-17
   970    0.11041E+04    0.40196E+02    0.00000E+00    0.21005E+02    0.60137E-08    0.27376E-14   -0.44059E-17
   971    0.10974E+04    0.40328E+02    0.00000E+00    0.19674E+02    0.60037E-08    0.27439E-14   -0.44161E-17
   972    0.10909E+04    0.40453E+02    0.00000E+00    0.18334E+02    0.59938E-08    0.27403E-14   -0.44103E-17
   973    0.10845E+04    0.40573E+02    0.00000E+00    0.16983E+02    0.59839E-08    0.27271E-14   -0.43891E-17
   974    0.10783E+04    0.40688E+02    0.00000E+00    0.15622E+02    0.59739E-08    0.27047E-14   -0.43530E-17
   975    0.10723E+04    0.40797E+02    0.00000E+00    0.14254E+02    0.59640E-08    0.26734E-14   -0.43026E-17
   976    0.10664E+04    0.40898E+02    0.00000E+00    0.12877E+02    0.59541E-08    0.26335E-14   -0.42385E-17
   977    0.10607E+04    0.40995E+02    0.00000E+00    0.11494E+02    0.59443E-08    0.25854E-14   -0.41611E-17
   978    0.10550E+04    0.41086E+02    0.00000E+00    0.10103E+02    0.59344E-08    0.25295E-14   -0.40710E-17
   979    0.10496E+04    0.41171E+02    0.00000E+00    0.87064E+01    0.59246E-08    0.24660E-14   -0.39689E-17
   980    0.10443E+04    0.41250E+02    0.00000E+00    0.73042E+01    0.59147E-08    0.23953E-14   -0.38551E-17
   981    0.10392E+04    0.41321E+02    0.00000E+00    0.58968E+01    0.59049E-08    0.23178E-14   -0.37304E-17
   982    0.10341E+04    0.41389E+02    0.00000E+00    0.44855E+01    0.58951E-08    0.22338E-14   -0.35952E-17
   983    0.10293E+04    0.41449E+02    0.00000E+00    0.30702E+01    0.58853E-08    0.21436E-14   -0.34501E-17
   984    0.10246E+04    0.41502E+02    0.00000E+00    0.16518E+01    0.58756E-08    0.20477E-14   -0.32956E-17
   985    0.10201E+04    0.41550E+02    0.00000E+00    0.23064E+00    0.58658E-08    0.19462E-14   -0.31323E-17
   986    0.10157E+04    0.41592E+02    0.00000E+00   -0.11922E+01    0.58560E-08    0.18396E-14   -0.29607E-17
   987    0.10114E+04    0.41627E+02    0.00000E+00   -0.26168E+01    0.58463E-08    0.17282E-14   -0.27815E-17
   988    0.10073E+04    0.41657E+02    0.00000E+00   -0.40419E+01    0.58365E-08    0.16124E-14   -0.25950E-17
   989    0.10034E+04    0.41679E+02    0.00000E+00   -0.54663E+01    0.58268E-08    0.14924E-14   -0.24020E-17
   990    0.99964E+03    0.41699E+02    0.00000E+00   -0.68913E+01    0.58171E-08    0.13687E-14   -0.22029E-17
   991    0.99602E+03    0.41709E+02    0.00000E+00   -0.83149E+01    0.58074E-08    0.12416E-14   -0.19983E-17
   992    0.99254E+03    0.41714E+02    0.00000E+00   -0.97370E+01    0.57976E-08    0.11114E-14   -0.17888E-17
   993    0.98913E+03    0.41711E+02    0.00000E+00   -0.11157E+02    0.57879E-08    0.97847E-15   -0.15748E-17
   994    0.98595E+03    0.41704E+02    0.00000E+00   -0.12573E+02    0.57782E-08    0.84314E-15   -0.13570E-17
   995    0.98298E+03    0.41690E+02    0.00000E+00   -0.13987E+02    0.57685E-08    0.70575E-15   -0.11359E-17
   996    0.98009E+03    0.41668E+02    0.00000E+00   -0.15396E+02    0.57588E-08    0.56665E-15   -0.91199E-18
   997    0.97735E+03    0.41642E+02    0.00000E+00   -0.16801E+02    0.57491E-08    0.42619E-15   -0.68592E-18
   998    0.97476E+03    0.41608E+02    0.00000E+00   -0.18200E+02    0.57395E-08    0.28469E-15   -0.45820E-18
   999    0.97231E+03    0.41569E+02    0.00000E+00   -0.19593E+02    0.57298E-08    0.14252E-15   -0.22937E-18
  1000    0.97001E+03    0.41524E+02    0.00000E+00   -0.20981E+02    0.57201E-08    0.00000E+00    0.00000E+00
