#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   611    0.20367E+04    0.29962E+02    0.26986E-07    0.29943E-07    0.20813E-02    0.29962E+02    0.21732E+02    0.23181E-08   -0.43004E-10    0.52563E-06    0.26986E-07    0.23181E-08    0.33120E-13    0.93907E-08    0.85376E-08    0.29943E-07   -0.43004E-10    0.93907E-08    0.10663E+00    0.29360E-03    0.20813E-02    0.52563E-06    0.85376E-08    0.29360E-03    0.10831E-01
   612    0.20277E+04    0.29507E+02    0.26675E-07    0.31272E-07    0.20673E-02    0.29507E+02    0.22032E+02    0.23419E-08   -0.44913E-10    0.54515E-06    0.26675E-07    0.23419E-08    0.32929E-13    0.93746E-08    0.85157E-08    0.31272E-07   -0.44913E-10    0.93746E-08    0.10679E+00    0.29401E-03    0.20673E-02    0.54515E-06    0.85157E-08    0.29401E-03    0.10839E-01
   613    0.20185E+04    0.29019E+02    0.26362E-07    0.32400E-07    0.20532E-02    0.29019E+02    0.22330E+02    0.23653E-08   -0.46534E-10    0.56473E-06    0.26362E-07    0.23653E-08    0.32739E-13    0.93584E-08    0.84940E-08    0.32400E-07   -0.46534E-10    0.93584E-08    0.10696E+00    0.29443E-03    0.20532E-02    0.56473E-06    0.84940E-08    0.29443E-03    0.10847E-01
   614    0.20095E+04    0.28498E+02    0.26049E-07    0.33336E-07    0.20392E-02    0.28498E+02    0.22628E+02    0.23883E-08   -0.47877E-10    0.58431E-06    0.26049E-07    0.23883E-08    0.32551E-13    0.93424E-08    0.84724E-08    0.33336E-07   -0.47877E-10    0.93424E-08    0.10713E+00    0.29484E-03    0.20392E-02    0.58431E-06    0.84724E-08    0.29484E-03    0.10855E-01
   615    0.20005E+04    0.27945E+02    0.25735E-07    0.34085E-07    0.20252E-02    0.27945E+02    0.22926E+02    0.24109E-08   -0.48954E-10    0.60386E-06    0.25735E-07    0.24109E-08    0.32364E-13    0.93264E-08    0.84508E-08    0.34085E-07   -0.48954E-10    0.93264E-08    0.10729E+00    0.29526E-03    0.20252E-02    0.60386E-06    0.84508E-08    0.29526E-03    0.10863E-01
   616    0.19915E+04    0.27362E+02    0.25421E-07    0.34656E-07    0.20112E-02    0.27362E+02    0.23224E+02    0.24331E-08   -0.49774E-10    0.62331E-06    0.25421E-07    0.24331E-08    0.32178E-13    0.93104E-08    0.84294E-08    0.34656E-07   -0.49774E-10    0.93104E-08    0.10746E+00    0.29567E-03    0.20112E-02    0.62331E-06    0.84294E-08    0.29567E-03    0.10870E-01
   617    0.19827E+04    0.26746E+02    0.25106E-07    0.35056E-07    0.19972E-02    0.26746E+02    0.23522E+02    0.24548E-08   -0.50348E-10    0.64261E-06    0.25106E-07    0.24548E-08    0.31994E-13    0.92945E-08    0.84080E-08    0.35056E-07   -0.50348E-10    0.92945E-08    0.10763E+00    0.29609E-03    0.19972E-02    0.64261E-06    0.84080E-08    0.29609E-03    0.10878E-01
   618    0.19739E+04    0.26098E+02    0.24790E-07    0.35292E-07    0.19832E-02    0.26098E+02    0.23819E+02    0.24762E-08   -0.50687E-10    0.66171E-06    0.24790E-07    0.24762E-08    0.31811E-13    0.92787E-08    0.83868E-08    0.35292E-07   -0.50687E-10    0.92787E-08    0.10780E+00    0.29650E-03    0.19832E-02    0.66171E-06    0.83868E-08    0.29650E-03    0.10886E-01
   619    0.19651E+04    0.25421E+02    0.24474E-07    0.35371E-07    0.19693E-02    0.25421E+02    0.24116E+02    0.24971E-08   -0.50801E-10    0.68055E-06    0.24474E-07    0.24971E-08    0.31629E-13    0.92629E-08    0.83656E-08    0.35371E-07   -0.50801E-10    0.92629E-08    0.10796E+00    0.29692E-03    0.19693E-02    0.68055E-06    0.83656E-08    0.29692E-03    0.10894E-01
   620    0.19565E+04    0.24712E+02    0.24157E-07    0.35301E-07    0.19554E-02    0.24712E+02    0.24410E+02    0.25176E-08   -0.50700E-10    0.69908E-06    0.24157E-07    0.25176E-08    0.31449E-13    0.92472E-08    0.83446E-08    0.35301E-07   -0.50700E-10    0.92472E-08    0.10813E+00    0.29734E-03    0.19554E-02    0.69908E-06    0.83446E-08    0.29734E-03    0.10902E-01
   621    0.19478E+04    0.23973E+02    0.23840E-07    0.35089E-07    0.19415E-02    0.23973E+02    0.24705E+02    0.25376E-08   -0.50395E-10    0.71725E-06    0.23840E-07    0.25376E-08    0.31270E-13    0.92315E-08    0.83236E-08    0.35089E-07   -0.50395E-10    0.92315E-08    0.10830E+00    0.29775E-03    0.19415E-02    0.71725E-06    0.83236E-08    0.29775E-03    0.10910E-01
   622    0.19392E+04    0.23202E+02    0.23522E-07    0.34742E-07    0.19276E-02    0.23202E+02    0.24998E+02    0.25573E-08   -0.49897E-10    0.73500E-06    0.23522E-07    0.25573E-08    0.31092E-13    0.92159E-08    0.83027E-08    0.34742E-07   -0.49897E-10    0.92159E-08    0.10846E+00    0.29817E-03    0.19276E-02    0.73500E-06    0.83027E-08    0.29817E-03    0.10918E-01
   623    0.19308E+04    0.22403E+02    0.23204E-07    0.34268E-07    0.19138E-02    0.22403E+02    0.25290E+02    0.25765E-08   -0.49216E-10    0.75228E-06    0.23204E-07    0.25765E-08    0.30916E-13    0.92003E-08    0.82819E-08    0.34268E-07   -0.49216E-10    0.92003E-08    0.10863E+00    0.29859E-03    0.19138E-02    0.75228E-06    0.82819E-08    0.29859E-03    0.10925E-01
   624    0.19224E+04    0.21573E+02    0.22886E-07    0.33673E-07    0.19000E-02    0.21573E+02    0.25579E+02    0.25953E-08   -0.48362E-10    0.76904E-06    0.22886E-07    0.25953E-08    0.30741E-13    0.91848E-08    0.82612E-08    0.33673E-07   -0.48362E-10    0.91848E-08    0.10880E+00    0.29901E-03    0.19000E-02    0.76904E-06    0.82612E-08    0.29901E-03    0.10933E-01
   625    0.19140E+04    0.20713E+02    0.22567E-07    0.32966E-07    0.18863E-02    0.20713E+02    0.25868E+02    0.26137E-08   -0.47346E-10    0.78523E-06    0.22567E-07    0.26137E-08    0.30567E-13    0.91693E-08    0.82406E-08    0.32966E-07   -0.47346E-10    0.91693E-08    0.10896E+00    0.29943E-03    0.18863E-02    0.78523E-06    0.82406E-08    0.29943E-03    0.10941E-01
   626    0.19058E+04    0.19824E+02    0.22249E-07    0.32153E-07    0.18727E-02    0.19824E+02    0.26155E+02    0.26317E-08   -0.46179E-10    0.80079E-06    0.22249E-07    0.26317E-08    0.30394E-13    0.91539E-08    0.82201E-08    0.32153E-07   -0.46179E-10    0.91539E-08    0.10913E+00    0.29985E-03    0.18727E-02    0.80079E-06    0.82201E-08    0.29985E-03    0.10949E-01
   627    0.18978E+04    0.18906E+02    0.21930E-07    0.31243E-07    0.18591E-02    0.18906E+02    0.26441E+02    0.26492E-08   -0.44871E-10    0.81566E-06    0.21930E-07    0.26492E-08    0.30223E-13    0.91385E-08    0.81997E-08    0.31243E-07   -0.44871E-10    0.91385E-08    0.10930E+00    0.30027E-03    0.18591E-02    0.81566E-06    0.81997E-08    0.30027E-03    0.10957E-01
   628    0.18898E+04    0.17960E+02    0.21611E-07    0.30241E-07    0.18455E-02    0.17960E+02    0.26724E+02    0.26663E-08   -0.43432E-10    0.82980E-06    0.21611E-07    0.26663E-08    0.30053E-13    0.91232E-08    0.81794E-08    0.30241E-07   -0.43432E-10    0.91232E-08    0.10947E+00    0.30069E-03    0.18455E-02    0.82980E-06    0.81794E-08    0.30069E-03    0.10965E-01
   629    0.18819E+04    0.16985E+02    0.21293E-07    0.29156E-07    0.18321E-02    0.16985E+02    0.27005E+02    0.26830E-08   -0.41873E-10    0.84315E-06    0.21293E-07    0.26830E-08    0.29884E-13    0.91079E-08    0.81592E-08    0.29156E-07   -0.41873E-10    0.91079E-08    0.10963E+00    0.30111E-03    0.18321E-02    0.84315E-06    0.81592E-08    0.30111E-03    0.10972E-01
   630    0.18740E+04    0.15981E+02    0.20974E-07    0.27994E-07    0.18187E-02    0.15981E+02    0.27284E+02    0.26993E-08   -0.40205E-10    0.85566E-06    0.20974E-07    0.26993E-08    0.29717E-13    0.90927E-08    0.81390E-08    0.27994E-07   -0.40205E-10    0.90927E-08    0.10980E+00    0.30153E-03    0.18187E-02    0.85566E-06    0.81390E-08    0.30153E-03    0.10980E-01
   631    0.18663E+04    0.14951E+02    0.20655E-07    0.26763E-07    0.18054E-02    0.14951E+02    0.27561E+02    0.27151E-08   -0.38438E-10    0.86728E-06    0.20655E-07    0.27151E-08    0.29550E-13    0.90776E-08    0.81189E-08    0.26763E-07   -0.38438E-10    0.90776E-08    0.10997E+00    0.30195E-03    0.18054E-02    0.86728E-06    0.81189E-08    0.30195E-03    0.10988E-01
   632    0.18588E+04    0.13893E+02    0.20337E-07    0.25471E-07    0.17921E-02    0.13893E+02    0.27836E+02    0.27305E-08   -0.36582E-10    0.87795E-06    0.20337E-07    0.27305E-08    0.29385E-13    0.90625E-08    0.80990E-08    0.25471E-07   -0.36582E-10    0.90625E-08    0.11013E+00    0.30237E-03    0.17921E-02    0.87795E-06    0.80990E-08    0.30237E-03    0.10996E-01
   633    0.18513E+04    0.12809E+02    0.20018E-07    0.24125E-07    0.17790E-02    0.12809E+02    0.28109E+02    0.27455E-08   -0.34648E-10    0.88761E-06    0.20018E-07    0.27455E-08    0.29221E-13    0.90474E-08    0.80791E-08    0.24125E-07   -0.34648E-10    0.90474E-08    0.11030E+00    0.30280E-03    0.17790E-02    0.88761E-06    0.80791E-08    0.30280E-03    0.11004E-01
   634    0.18440E+04    0.11698E+02    0.19700E-07    0.22731E-07    0.17659E-02    0.11698E+02    0.28378E+02    0.27600E-08   -0.32647E-10    0.89622E-06    0.19700E-07    0.27600E-08    0.29058E-13    0.90324E-08    0.80593E-08    0.22731E-07   -0.32647E-10    0.90324E-08    0.11047E+00    0.30322E-03    0.17659E-02    0.89622E-06    0.80593E-08    0.30322E-03    0.11012E-01
   635    0.18368E+04    0.10562E+02    0.19383E-07    0.21298E-07    0.17529E-02    0.10562E+02    0.28645E+02    0.27741E-08   -0.30588E-10    0.90373E-06    0.19383E-07    0.27741E-08    0.28896E-13    0.90174E-08    0.80396E-08    0.21298E-07   -0.30588E-10    0.90174E-08    0.11063E+00    0.30364E-03    0.17529E-02    0.90373E-06    0.80396E-08    0.30364E-03    0.11019E-01
   636    0.18296E+04    0.94012E+01    0.19065E-07    0.19832E-07    0.17401E-02    0.94012E+01    0.28911E+02    0.27878E-08   -0.28483E-10    0.91007E-06    0.19065E-07    0.27878E-08    0.28736E-13    0.90025E-08    0.80200E-08    0.19832E-07   -0.28483E-10    0.90025E-08    0.11080E+00    0.30406E-03    0.17401E-02    0.91007E-06    0.80200E-08    0.30406E-03    0.11027E-01
   637    0.18227E+04    0.82143E+01    0.18748E-07    0.18341E-07    0.17273E-02    0.82143E+01    0.29171E+02    0.28011E-08   -0.26342E-10    0.91520E-06    0.18748E-07    0.28011E-08    0.28576E-13    0.89877E-08    0.80004E-08    0.18341E-07   -0.26342E-10    0.89877E-08    0.11097E+00    0.30449E-03    0.17273E-02    0.91520E-06    0.80004E-08    0.30449E-03    0.11035E-01
   638    0.18159E+04    0.70037E+01    0.18432E-07    0.16833E-07    0.17146E-02    0.70037E+01    0.29430E+02    0.28139E-08   -0.24175E-10    0.91906E-06    0.18432E-07    0.28139E-08    0.28418E-13    0.89729E-08    0.79810E-08    0.16833E-07   -0.24175E-10    0.89729E-08    0.11114E+00    0.30491E-03    0.17146E-02    0.91906E-06    0.79810E-08    0.30491E-03    0.11043E-01
   639    0.18092E+04    0.57686E+01    0.18116E-07    0.15313E-07    0.17021E-02    0.57686E+01    0.29686E+02    0.28263E-08   -0.21993E-10    0.92160E-06    0.18116E-07    0.28263E-08    0.28261E-13    0.89581E-08    0.79616E-08    0.15313E-07   -0.21993E-10    0.89581E-08    0.11130E+00    0.30534E-03    0.17021E-02    0.92160E-06    0.79616E-08    0.30534E-03    0.11051E-01
   640    0.18027E+04    0.45104E+01    0.17800E-07    0.13791E-07    0.16897E-02    0.45104E+01    0.29939E+02    0.28382E-08   -0.19807E-10    0.92276E-06    0.17800E-07    0.28382E-08    0.28105E-13    0.89434E-08    0.79423E-08    0.13791E-07   -0.19807E-10    0.89434E-08    0.11147E+00    0.30576E-03    0.16897E-02    0.92276E-06    0.79423E-08    0.30576E-03    0.11058E-01
   641    0.17963E+04    0.32291E+01    0.17486E-07    0.12273E-07    0.16773E-02    0.32291E+01    0.30188E+02    0.28497E-08   -0.17626E-10    0.92250E-06    0.17486E-07    0.28497E-08    0.27950E-13    0.89287E-08    0.79231E-08    0.12273E-07   -0.17626E-10    0.89287E-08    0.11164E+00    0.30619E-03    0.16773E-02    0.92250E-06    0.79231E-08    0.30619E-03    0.11066E-01
   642    0.17899E+04    0.19255E+01    0.17172E-07    0.10766E-07    0.16652E-02    0.19255E+01    0.30433E+02    0.28608E-08   -0.15462E-10    0.92076E-06    0.17172E-07    0.28608E-08    0.27796E-13    0.89141E-08    0.79040E-08    0.10766E-07   -0.15462E-10    0.89141E-08    0.11180E+00    0.30661E-03    0.16652E-02    0.92076E-06    0.79040E-08    0.30661E-03    0.11074E-01
   643    0.17838E+04    0.59994E+00    0.16858E-07    0.92781E-08    0.16531E-02    0.59994E+00    0.30677E+02    0.28715E-08   -0.13325E-10    0.91748E-06    0.16858E-07    0.28715E-08    0.27643E-13    0.88995E-08    0.78850E-08    0.92781E-08   -0.13325E-10    0.88995E-08    0.11197E+00    0.30704E-03    0.16531E-02    0.91748E-06    0.78850E-08    0.30704E-03    0.11082E-01
   644    0.17779E+04   -0.74687E+00    0.16546E-07    0.78161E-08    0.16412E-02   -0.74687E+00    0.30914E+02    0.28817E-08   -0.11226E-10    0.91262E-06    0.16546E-07    0.28817E-08    0.27492E-13    0.88850E-08    0.78660E-08    0.78161E-08   -0.11226E-10    0.88850E-08    0.11214E+00    0.30747E-03    0.16412E-02    0.91262E-06    0.78660E-08    0.30747E-03    0.11090E-01
   645    0.17721E+04   -0.21147E+01    0.16234E-07    0.63874E-08    0.16294E-02   -0.21147E+01    0.31149E+02    0.28914E-08   -0.91736E-11    0.90612E-06    0.16234E-07    0.28914E-08    0.27341E-13    0.88705E-08    0.78471E-08    0.63874E-08   -0.91736E-11    0.88705E-08    0.11230E+00    0.30789E-03    0.16294E-02    0.90612E-06    0.78471E-08    0.30789E-03    0.11097E-01
   646    0.17664E+04   -0.35028E+01    0.15923E-07    0.49994E-08    0.16177E-02   -0.35028E+01    0.31381E+02    0.29008E-08   -0.71802E-11    0.89792E-06    0.15923E-07    0.29008E-08    0.27191E-13    0.88561E-08    0.78284E-08    0.49994E-08   -0.71802E-11    0.88561E-08    0.11247E+00    0.30832E-03    0.16177E-02    0.89792E-06    0.78284E-08    0.30832E-03    0.11105E-01
   647    0.17610E+04   -0.49112E+01    0.15613E-07    0.36593E-08    0.16062E-02   -0.49112E+01    0.31608E+02    0.29097E-08   -0.52556E-11    0.88798E-06    0.15613E-07    0.29097E-08    0.27043E-13    0.88417E-08    0.78096E-08    0.36593E-08   -0.52556E-11    0.88417E-08    0.11264E+00    0.30875E-03    0.16062E-02    0.88798E-06    0.78096E-08    0.30875E-03    0.11113E-01
   648    0.17556E+04   -0.63379E+01    0.15304E-07    0.23745E-08    0.15949E-02   -0.63379E+01    0.31832E+02    0.29181E-08   -0.34103E-11    0.87624E-06    0.15304E-07    0.29181E-08    0.26895E-13    0.88274E-08    0.77910E-08    0.23745E-08   -0.34103E-11    0.88274E-08    0.11280E+00    0.30917E-03    0.15949E-02    0.87624E-06    0.77910E-08    0.30917E-03    0.11121E-01
   649    0.17505E+04   -0.77838E+01    0.14996E-07    0.11523E-08    0.15837E-02   -0.77838E+01    0.32051E+02    0.29261E-08   -0.16550E-11    0.86264E-06    0.14996E-07    0.29261E-08    0.26749E-13    0.88131E-08    0.77725E-08    0.11523E-08   -0.16550E-11    0.88131E-08    0.11297E+00    0.30960E-03    0.15837E-02    0.86264E-06    0.77725E-08    0.30960E-03    0.11128E-01
   650    0.17455E+04   -0.92472E+01    0.14689E-07   -0.54152E-29    0.15727E-02   -0.92472E+01    0.32265E+02    0.29337E-08    0.55939E-31    0.84714E-06    0.14689E-07    0.29337E-08    0.26603E-13    0.87988E-08    0.77540E-08   -0.54152E-29    0.55939E-31    0.87988E-08    0.11314E+00    0.31003E-03    0.15727E-02    0.84714E-06    0.77540E-08    0.31003E-03    0.11136E-01
   651    0.17407E+04   -0.10728E+02    0.14383E-07   -0.10767E-08    0.15618E-02   -0.10728E+02    0.32477E+02    0.29409E-08    0.15463E-11    0.82970E-06    0.14383E-07    0.29409E-08    0.26459E-13    0.87846E-08    0.77356E-08   -0.10767E-08    0.15463E-11    0.87846E-08    0.11331E+00    0.31046E-03    0.15618E-02    0.82970E-06    0.77356E-08    0.31046E-03    0.11144E-01
   652    0.17360E+04   -0.12226E+02    0.14079E-07   -0.20781E-08    0.15511E-02   -0.12226E+02    0.32684E+02    0.29476E-08    0.29846E-11    0.81039E-06    0.14079E-07    0.29476E-08    0.26316E-13    0.87705E-08    0.77173E-08   -0.20781E-08    0.29846E-11    0.87705E-08    0.11347E+00    0.31089E-03    0.15511E-02    0.81039E-06    0.77173E-08    0.31089E-03    0.11152E-01
   653    0.17316E+04   -0.13740E+02    0.13775E-07   -0.30063E-08    0.15405E-02   -0.13740E+02    0.32886E+02    0.29538E-08    0.43177E-11    0.78929E-06    0.13775E-07    0.29538E-08    0.26173E-13    0.87564E-08    0.76990E-08   -0.30063E-08    0.43177E-11    0.87564E-08    0.11364E+00    0.31132E-03    0.15405E-02    0.78929E-06    0.76990E-08    0.31132E-03    0.11159E-01
   654    0.17273E+04   -0.15268E+02    0.13473E-07   -0.38632E-08    0.15301E-02   -0.15268E+02    0.33083E+02    0.29596E-08    0.55483E-11    0.76650E-06    0.13473E-07    0.29596E-08    0.26032E-13    0.87423E-08    0.76809E-08   -0.38632E-08    0.55483E-11    0.87423E-08    0.11381E+00    0.31175E-03    0.15301E-02    0.76650E-06    0.76809E-08    0.31175E-03    0.11167E-01
   655    0.17231E+04   -0.16812E+02    0.13172E-07   -0.46506E-08    0.15199E-02   -0.16812E+02    0.33277E+02    0.29650E-08    0.66793E-11    0.74209E-06    0.13172E-07    0.29650E-08    0.25891E-13    0.87283E-08    0.76628E-08   -0.46506E-08    0.66793E-11    0.87283E-08    0.11397E+00    0.31218E-03    0.15199E-02    0.74209E-06    0.76628E-08    0.31218E-03    0.11175E-01
   656    0.17192E+04   -0.18370E+02    0.12873E-07   -0.53707E-08    0.15098E-02   -0.18370E+02    0.33466E+02    0.29700E-08    0.77135E-11    0.71616E-06    0.12873E-07    0.29700E-08    0.25751E-13    0.87143E-08    0.76448E-08   -0.53707E-08    0.77135E-11    0.87143E-08    0.11414E+00    0.31261E-03    0.15098E-02    0.71616E-06    0.76448E-08    0.31261E-03    0.11183E-01
   657    0.17154E+04   -0.19941E+02    0.12574E-07   -0.60253E-08    0.14998E-02   -0.19941E+02    0.33650E+02    0.29745E-08    0.86536E-11    0.68878E-06    0.12574E-07    0.29745E-08    0.25613E-13    0.87004E-08    0.76268E-08   -0.60253E-08    0.86536E-11    0.87004E-08    0.11431E+00    0.31304E-03    0.14998E-02    0.68878E-06    0.76268E-08    0.31304E-03    0.11190E-01
   658    0.17118E+04   -0.21525E+02    0.12277E-07   -0.66164E-08    0.14900E-02   -0.21525E+02    0.33829E+02    0.29786E-08    0.95026E-11    0.66006E-06    0.12277E-07    0.29786E-08    0.25475E-13    0.86865E-08    0.76090E-08   -0.66164E-08    0.95026E-11    0.86865E-08    0.11447E+00    0.31347E-03    0.14900E-02    0.66006E-06    0.76090E-08    0.31347E-03    0.11198E-01
   659    0.17084E+04   -0.23121E+02    0.11981E-07   -0.71460E-08    0.14804E-02   -0.23121E+02    0.34004E+02    0.29823E-08    0.10263E-10    0.63007E-06    0.11981E-07    0.29823E-08    0.25338E-13    0.86726E-08    0.75912E-08   -0.71460E-08    0.10263E-10    0.86726E-08    0.11464E+00    0.31391E-03    0.14804E-02    0.63007E-06    0.75912E-08    0.31391E-03    0.11206E-01
   660    0.17052E+04   -0.24728E+02    0.11687E-07   -0.76160E-08    0.14709E-02   -0.24728E+02    0.34173E+02    0.29856E-08    0.10938E-10    0.59891E-06    0.11687E-07    0.29856E-08    0.25203E-13    0.86588E-08    0.75735E-08   -0.76160E-08    0.10938E-10    0.86588E-08    0.11481E+00    0.31434E-03    0.14709E-02    0.59891E-06    0.75735E-08    0.31434E-03    0.11213E-01
   661    0.17022E+04   -0.26345E+02    0.11394E-07   -0.80283E-08    0.14615E-02   -0.26345E+02    0.34337E+02    0.29884E-08    0.11530E-10    0.56665E-06    0.11394E-07    0.29884E-08    0.25068E-13    0.86451E-08    0.75558E-08   -0.80283E-08    0.11530E-10    0.86451E-08    0.11497E+00    0.31477E-03    0.14615E-02    0.56665E-06    0.75558E-08    0.31477E-03    0.11221E-01
   662    0.16994E+04   -0.27973E+02    0.11102E-07   -0.83850E-08    0.14522E-02   -0.27973E+02    0.34497E+02    0.29909E-08    0.12043E-10    0.53339E-06    0.11102E-07    0.29909E-08    0.24934E-13    0.86314E-08    0.75383E-08   -0.83850E-08    0.12043E-10    0.86314E-08    0.11514E+00    0.31520E-03    0.14522E-02    0.53339E-06    0.75383E-08    0.31520E-03    0.11229E-01
   663    0.16967E+04   -0.29611E+02    0.10812E-07   -0.86879E-08    0.14431E-02   -0.29611E+02    0.34651E+02    0.29929E-08    0.12478E-10    0.49921E-06    0.10812E-07    0.29929E-08    0.24801E-13    0.86177E-08    0.75208E-08   -0.86879E-08    0.12478E-10    0.86177E-08    0.11531E+00    0.31564E-03    0.14431E-02    0.49921E-06    0.75208E-08    0.31564E-03    0.11236E-01
   664    0.16942E+04   -0.31256E+02    0.10524E-07   -0.89391E-08    0.14341E-02   -0.31256E+02    0.34800E+02    0.29945E-08    0.12838E-10    0.46420E-06    0.10524E-07    0.29945E-08    0.24668E-13    0.86041E-08    0.75033E-08   -0.89391E-08    0.12838E-10    0.86041E-08    0.11547E+00    0.31607E-03    0.14341E-02    0.46420E-06    0.75033E-08    0.31607E-03    0.11244E-01
   665    0.16919E+04   -0.32910E+02    0.10236E-07   -0.91405E-08    0.14253E-02   -0.32910E+02    0.34943E+02    0.29957E-08    0.13128E-10    0.42844E-06    0.10236E-07    0.29957E-08    0.24537E-13    0.85905E-08    0.74860E-08   -0.91405E-08    0.13128E-10    0.85905E-08    0.11564E+00    0.31651E-03    0.14253E-02    0.42844E-06    0.74860E-08    0.31651E-03    0.11252E-01
   666    0.16898E+04   -0.34571E+02    0.99508E-08   -0.92940E-08    0.14166E-02   -0.34571E+02    0.35082E+02    0.29965E-08    0.13348E-10    0.39203E-06    0.99508E-08    0.29965E-08    0.24407E-13    0.85769E-08    0.74687E-08   -0.92940E-08    0.13348E-10    0.85769E-08    0.11581E+00    0.31694E-03    0.14166E-02    0.39203E-06    0.74687E-08    0.31694E-03    0.11259E-01
   667    0.16879E+04   -0.36239E+02    0.96666E-08   -0.94016E-08    0.14080E-02   -0.36239E+02    0.35215E+02    0.29969E-08    0.13503E-10    0.35505E-06    0.96666E-08    0.29969E-08    0.24277E-13    0.85634E-08    0.74515E-08   -0.94016E-08    0.13503E-10    0.85634E-08    0.11597E+00    0.31738E-03    0.14080E-02    0.35505E-06    0.74515E-08    0.31738E-03    0.11267E-01
   668    0.16861E+04   -0.37912E+02    0.93840E-08   -0.94652E-08    0.13995E-02   -0.37912E+02    0.35342E+02    0.29969E-08    0.13594E-10    0.31758E-06    0.93840E-08    0.29969E-08    0.24149E-13    0.85499E-08    0.74344E-08   -0.94652E-08    0.13594E-10    0.85499E-08    0.11614E+00    0.31781E-03    0.13995E-02    0.31758E-06    0.74344E-08    0.31781E-03    0.11275E-01
   669    0.16847E+04   -0.39591E+02    0.91030E-08   -0.94869E-08    0.13911E-02   -0.39591E+02    0.35465E+02    0.29965E-08    0.13625E-10    0.27972E-06    0.91030E-08    0.29965E-08    0.24021E-13    0.85365E-08    0.74173E-08   -0.94869E-08    0.13625E-10    0.85365E-08    0.11631E+00    0.31825E-03    0.13911E-02    0.27972E-06    0.74173E-08    0.31825E-03    0.11282E-01
   670    0.16833E+04   -0.41273E+02    0.88236E-08   -0.94685E-08    0.13828E-02   -0.41273E+02    0.35581E+02    0.29957E-08    0.13599E-10    0.24155E-06    0.88236E-08    0.29957E-08    0.23894E-13    0.85231E-08    0.74003E-08   -0.94685E-08    0.13599E-10    0.85231E-08    0.11647E+00    0.31868E-03    0.13828E-02    0.24155E-06    0.74003E-08    0.31868E-03    0.11290E-01
   671    0.16822E+04   -0.42960E+02    0.85458E-08   -0.94121E-08    0.13747E-02   -0.42960E+02    0.35693E+02    0.29945E-08    0.13518E-10    0.20316E-06    0.85458E-08    0.29945E-08    0.23768E-13    0.85098E-08    0.73833E-08   -0.94121E-08    0.13518E-10    0.85098E-08    0.11664E+00    0.31912E-03    0.13747E-02    0.20316E-06    0.73833E-08    0.31912E-03    0.11297E-01
   672    0.16812E+04   -0.44650E+02    0.82696E-08   -0.93195E-08    0.13667E-02   -0.44650E+02    0.35798E+02    0.29929E-08    0.13385E-10    0.16462E-06    0.82696E-08    0.29929E-08    0.23643E-13    0.84965E-08    0.73665E-08   -0.93195E-08    0.13385E-10    0.84965E-08    0.11681E+00    0.31956E-03    0.13667E-02    0.16462E-06    0.73665E-08    0.31956E-03    0.11305E-01
   673    0.16805E+04   -0.46341E+02    0.79952E-08   -0.91928E-08    0.13587E-02   -0.46341E+02    0.35899E+02    0.29910E-08    0.13203E-10    0.12604E-06    0.79952E-08    0.29910E-08    0.23519E-13    0.84832E-08    0.73497E-08   -0.91928E-08    0.13203E-10    0.84832E-08    0.11697E+00    0.31999E-03    0.13587E-02    0.12604E-06    0.73497E-08    0.31999E-03    0.11313E-01
   674    0.16799E+04   -0.48034E+02    0.77224E-08   -0.90338E-08    0.13509E-02   -0.48034E+02    0.35993E+02    0.29886E-08    0.12974E-10    0.87502E-07    0.77224E-08    0.29886E-08    0.23395E-13    0.84700E-08    0.73329E-08   -0.90338E-08    0.12974E-10    0.84700E-08    0.11714E+00    0.32043E-03    0.13509E-02    0.87502E-07    0.73329E-08    0.32043E-03    0.11320E-01
   675    0.16796E+04   -0.49728E+02    0.74514E-08   -0.88446E-08    0.13432E-02   -0.49728E+02    0.36082E+02    0.29859E-08    0.12703E-10    0.49084E-07    0.74514E-08    0.29859E-08    0.23273E-13    0.84568E-08    0.73163E-08   -0.88446E-08    0.12703E-10    0.84568E-08    0.11731E+00    0.32087E-03    0.13432E-02    0.49084E-07    0.73163E-08    0.32087E-03    0.11328E-01
   676    0.16794E+04   -0.51421E+02    0.71821E-08   -0.86271E-08    0.13356E-02   -0.51421E+02    0.36165E+02    0.29827E-08    0.12390E-10    0.10878E-07    0.71821E-08    0.29827E-08    0.23151E-13    0.84437E-08    0.72997E-08   -0.86271E-08    0.12390E-10    0.84437E-08    0.11747E+00    0.32131E-03    0.13356E-02    0.10878E-07    0.72997E-08    0.32131E-03    0.11335E-01
   677    0.16794E+04   -0.53114E+02    0.69146E-08   -0.83832E-08    0.13281E-02   -0.53114E+02    0.36242E+02    0.29792E-08    0.12040E-10   -0.27031E-07    0.69146E-08    0.29792E-08    0.23030E-13    0.84306E-08    0.72831E-08   -0.83832E-08    0.12040E-10    0.84306E-08    0.11764E+00    0.32174E-03    0.13281E-02   -0.27031E-07    0.72831E-08    0.32174E-03    0.11343E-01
