#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   286    0.44136E+04    0.10840E+03    0.11285E-06    0.41237E-04    0.35444E-11    0.10840E+03    0.65591E+01   -0.73038E-09   -0.10397E-08    0.60612E-15    0.11285E-06   -0.73038E-09    0.42364E-12    0.36354E-09    0.10910E-10    0.41237E-04   -0.10397E-08    0.36354E-09    0.75072E-05    0.40134E-06    0.35444E-11    0.60612E-15    0.10910E-10    0.40134E-06    0.16694E-06
   287    0.43824E+04    0.10920E+03    0.11029E-06    0.40739E-04    0.32779E-11    0.10920E+03    0.67136E+01   -0.76645E-09   -0.10269E-08    0.56055E-15    0.11029E-06   -0.76645E-09    0.41898E-12    0.36192E-09    0.10861E-10    0.40739E-04   -0.10269E-08    0.36192E-09    0.75280E-05    0.40233E-06    0.32779E-11    0.56055E-15    0.10861E-10    0.40233E-06    0.16727E-06
   288    0.43511E+04    0.10997E+03    0.10778E-06    0.40243E-04    0.30083E-11    0.10997E+03    0.68698E+01   -0.80251E-09   -0.10120E-08    0.51444E-15    0.10778E-06   -0.80251E-09    0.41440E-12    0.36031E-09    0.10813E-10    0.40243E-04   -0.10120E-08    0.36031E-09    0.75488E-05    0.40331E-06    0.30083E-11    0.51444E-15    0.10813E-10    0.40331E-06    0.16760E-06
   289    0.43196E+04    0.11070E+03    0.10532E-06    0.39751E-04    0.27368E-11    0.11070E+03    0.70276E+01   -0.83858E-09   -0.99479E-09    0.46800E-15    0.10532E-06   -0.83858E-09    0.40988E-12    0.35872E-09    0.10765E-10    0.39751E-04   -0.99479E-09    0.35872E-09    0.75696E-05    0.40429E-06    0.27368E-11    0.46800E-15    0.10765E-10    0.40429E-06    0.16792E-06
   290    0.42879E+04    0.11141E+03    0.10290E-06    0.39262E-04    0.24647E-11    0.11141E+03    0.71868E+01   -0.87467E-09   -0.97536E-09    0.42147E-15    0.10290E-06   -0.87467E-09    0.40542E-12    0.35714E-09    0.10717E-10    0.39262E-04   -0.97536E-09    0.35714E-09    0.75904E-05    0.40526E-06    0.24647E-11    0.42147E-15    0.10717E-10    0.40526E-06    0.16825E-06
   291    0.42561E+04    0.11208E+03    0.10052E-06    0.38776E-04    0.21933E-11    0.11208E+03    0.73483E+01   -0.91080E-09   -0.95358E-09    0.37507E-15    0.10052E-06   -0.91080E-09    0.40103E-12    0.35557E-09    0.10670E-10    0.38776E-04   -0.95358E-09    0.35557E-09    0.76112E-05    0.40624E-06    0.21933E-11    0.37507E-15    0.10670E-10    0.40624E-06    0.16857E-06
   292    0.42238E+04    0.11272E+03    0.98199E-07    0.38293E-04    0.19240E-11    0.11272E+03    0.75108E+01   -0.94698E-09   -0.92940E-09    0.32902E-15    0.98199E-07   -0.94698E-09    0.39669E-12    0.35402E-09    0.10623E-10    0.38293E-04   -0.92940E-09    0.35402E-09    0.76320E-05    0.40721E-06    0.19240E-11    0.32902E-15    0.10623E-10    0.40721E-06    0.16889E-06
   293    0.41917E+04    0.11332E+03    0.95922E-07    0.37813E-04    0.16581E-11    0.11332E+03    0.76741E+01   -0.98323E-09   -0.90276E-09    0.28354E-15    0.95922E-07   -0.98323E-09    0.39242E-12    0.35248E-09    0.10576E-10    0.37813E-04   -0.90276E-09    0.35248E-09    0.76528E-05    0.40818E-06    0.16581E-11    0.28354E-15    0.10576E-10    0.40818E-06    0.16921E-06
   294    0.41593E+04    0.11390E+03    0.93692E-07    0.37335E-04    0.13968E-11    0.11390E+03    0.78395E+01   -0.10196E-08   -0.87357E-09    0.23886E-15    0.93692E-07   -0.10196E-08    0.38820E-12    0.35096E-09    0.10530E-10    0.37335E-04   -0.87357E-09    0.35096E-09    0.76736E-05    0.40914E-06    0.13968E-11    0.23886E-15    0.10530E-10    0.40914E-06    0.16953E-06
   295    0.41270E+04    0.11443E+03    0.91512E-07    0.36860E-04    0.11414E-11    0.11443E+03    0.80057E+01   -0.10560E-08   -0.84179E-09    0.19519E-15    0.91512E-07   -0.10560E-08    0.38405E-12    0.34944E-09    0.10483E-10    0.36860E-04   -0.84179E-09    0.34944E-09    0.76944E-05    0.41010E-06    0.11414E-11    0.19519E-15    0.10483E-10    0.41010E-06    0.16984E-06
   296    0.40944E+04    0.11493E+03    0.89382E-07    0.36388E-04    0.89339E-12    0.11493E+03    0.81741E+01   -0.10925E-08   -0.80734E-09    0.15278E-15    0.89382E-07   -0.10925E-08    0.37994E-12    0.34794E-09    0.10438E-10    0.36388E-04   -0.80734E-09    0.34794E-09    0.77153E-05    0.41106E-06    0.89339E-12    0.15278E-15    0.10438E-10    0.41106E-06    0.17016E-06
   297    0.40617E+04    0.11541E+03    0.87302E-07    0.35918E-04    0.65391E-12    0.11541E+03    0.83425E+01   -0.11292E-08   -0.77015E-09    0.11182E-15    0.87302E-07   -0.11292E-08    0.37590E-12    0.34645E-09    0.10392E-10    0.35918E-04   -0.77015E-09    0.34645E-09    0.77361E-05    0.41202E-06    0.65391E-12    0.11182E-15    0.10392E-10    0.41202E-06    0.17047E-06
   298    0.40287E+04    0.11584E+03    0.85273E-07    0.35450E-04    0.42431E-12    0.11584E+03    0.85131E+01   -0.11660E-08   -0.73017E-09    0.72560E-16    0.85273E-07   -0.11660E-08    0.37191E-12    0.34498E-09    0.10347E-10    0.35450E-04   -0.73017E-09    0.34498E-09    0.77570E-05    0.41297E-06    0.42431E-12    0.72560E-16    0.10347E-10    0.41297E-06    0.17079E-06
   299    0.39958E+04    0.11623E+03    0.83295E-07    0.34985E-04    0.20591E-12    0.11623E+03    0.86851E+01   -0.12030E-08   -0.68732E-09    0.35212E-16    0.83295E-07   -0.12030E-08    0.36797E-12    0.34351E-09    0.10302E-10    0.34985E-04   -0.68732E-09    0.34351E-09    0.77778E-05    0.41392E-06    0.20591E-12    0.35212E-16    0.10302E-10    0.41392E-06    0.17110E-06
   300    0.39628E+04    0.11659E+03    0.81369E-07    0.34523E-04    0.16434E-23    0.11659E+03    0.88571E+01   -0.12401E-08   -0.64155E-09   -0.68464E-27    0.81369E-07   -0.12401E-08    0.36408E-12    0.34206E-09    0.10257E-10    0.34523E-04   -0.64155E-09    0.34206E-09    0.77987E-05    0.41486E-06    0.16434E-23   -0.68464E-27    0.10257E-10    0.41486E-06    0.17141E-06
   301    0.39296E+04    0.11692E+03    0.79496E-07    0.34062E-04   -0.19238E-12    0.11692E+03    0.90306E+01   -0.12775E-08   -0.59282E-09   -0.32899E-16    0.79496E-07   -0.12775E-08    0.36024E-12    0.34062E-09    0.10213E-10    0.34062E-04   -0.59282E-09    0.34062E-09    0.78195E-05    0.41581E-06   -0.19238E-12   -0.32899E-16    0.10213E-10    0.41581E-06    0.17172E-06
   302    0.38965E+04    0.11722E+03    0.77675E-07    0.33604E-04   -0.37131E-12    0.11722E+03    0.92048E+01   -0.13150E-08   -0.54127E-09   -0.63497E-16    0.77675E-07   -0.13150E-08    0.35645E-12    0.33920E-09    0.10169E-10    0.33604E-04   -0.54127E-09    0.33920E-09    0.78404E-05    0.41675E-06   -0.37131E-12   -0.63497E-16    0.10169E-10    0.41675E-06    0.17202E-06
   303    0.38633E+04    0.11747E+03    0.75905E-07    0.33148E-04   -0.53714E-12    0.11747E+03    0.93805E+01   -0.13526E-08   -0.48708E-09   -0.91854E-16    0.75905E-07   -0.13526E-08    0.35271E-12    0.33778E-09    0.10125E-10    0.33148E-04   -0.48708E-09    0.33778E-09    0.78613E-05    0.41769E-06   -0.53714E-12   -0.91854E-16    0.10125E-10    0.41769E-06    0.17233E-06
   304    0.38300E+04    0.11769E+03    0.74185E-07    0.32694E-04   -0.69021E-12    0.11769E+03    0.95577E+01   -0.13905E-08   -0.43044E-09   -0.11803E-15    0.74185E-07   -0.13905E-08    0.34902E-12    0.33638E-09    0.10082E-10    0.32694E-04   -0.43044E-09    0.33638E-09    0.78822E-05    0.41862E-06   -0.69021E-12   -0.11803E-15    0.10082E-10    0.41862E-06    0.17263E-06
   305    0.37967E+04    0.11787E+03    0.72514E-07    0.32243E-04   -0.83088E-12    0.11787E+03    0.97348E+01   -0.14284E-08   -0.37151E-09   -0.14209E-15    0.72514E-07   -0.14284E-08    0.34537E-12    0.33499E-09    0.10039E-10    0.32243E-04   -0.37151E-09    0.33499E-09    0.79031E-05    0.41955E-06   -0.83088E-12   -0.14209E-15    0.10039E-10    0.41955E-06    0.17294E-06
   306    0.37633E+04    0.11802E+03    0.70892E-07    0.31794E-04   -0.95950E-12    0.11802E+03    0.99127E+01   -0.14665E-08   -0.31048E-09   -0.16408E-15    0.70892E-07   -0.14665E-08    0.34178E-12    0.33360E-09    0.99957E-11    0.31794E-04   -0.31048E-09    0.33360E-09    0.79240E-05    0.42048E-06   -0.95950E-12   -0.16408E-15    0.99957E-11    0.42048E-06    0.17324E-06
   307    0.37300E+04    0.11812E+03    0.69318E-07    0.31348E-04   -0.10764E-11    0.11812E+03    0.10091E+02   -0.15047E-08   -0.24752E-09   -0.18407E-15    0.69318E-07   -0.15047E-08    0.33823E-12    0.33224E-09    0.99530E-11    0.31348E-04   -0.24752E-09    0.33224E-09    0.79449E-05    0.42141E-06   -0.10764E-11   -0.18407E-15    0.99530E-11    0.42141E-06    0.17354E-06
   308    0.36966E+04    0.11820E+03    0.67791E-07    0.30905E-04   -0.11820E-11    0.11820E+03    0.10272E+02   -0.15429E-08   -0.18281E-09   -0.20213E-15    0.67791E-07   -0.15429E-08    0.33472E-12    0.33088E-09    0.99107E-11    0.30905E-04   -0.18281E-09    0.33088E-09    0.79658E-05    0.42233E-06   -0.11820E-11   -0.20213E-15    0.99107E-11    0.42233E-06    0.17384E-06
   309    0.36633E+04    0.11823E+03    0.66309E-07    0.30464E-04   -0.12765E-11    0.11823E+03    0.10452E+02   -0.15813E-08   -0.11654E-09   -0.21830E-15    0.66309E-07   -0.15813E-08    0.33127E-12    0.32953E-09    0.98686E-11    0.30464E-04   -0.11654E-09    0.32953E-09    0.79867E-05    0.42325E-06   -0.12765E-11   -0.21830E-15    0.98686E-11    0.42325E-06    0.17414E-06
   310    0.36300E+04    0.11823E+03    0.64873E-07    0.30026E-04   -0.13604E-11    0.11823E+03    0.10632E+02   -0.16197E-08   -0.48878E-10   -0.23265E-15    0.64873E-07   -0.16197E-08    0.32785E-12    0.32819E-09    0.98267E-11    0.30026E-04   -0.48878E-10    0.32819E-09    0.80076E-05    0.42417E-06   -0.13604E-11   -0.23265E-15    0.98267E-11    0.42417E-06    0.17443E-06
   311    0.35967E+04    0.11818E+03    0.63482E-07    0.29591E-04   -0.14341E-11    0.11818E+03    0.10814E+02   -0.16582E-08    0.19997E-10   -0.24523E-15    0.63482E-07   -0.16582E-08    0.32448E-12    0.32687E-09    0.97852E-11    0.29591E-04    0.19997E-10    0.32687E-09    0.80285E-05    0.42509E-06   -0.14341E-11   -0.24523E-15    0.97852E-11    0.42509E-06    0.17473E-06
   312    0.35635E+04    0.11811E+03    0.62134E-07    0.29159E-04   -0.14977E-11    0.11811E+03    0.10996E+02   -0.16967E-08    0.89906E-10   -0.25612E-15    0.62134E-07   -0.16967E-08    0.32116E-12    0.32555E-09    0.97439E-11    0.29159E-04    0.89906E-10    0.32555E-09    0.80495E-05    0.42600E-06   -0.14977E-11   -0.25612E-15    0.97439E-11    0.42600E-06    0.17502E-06
   313    0.35303E+04    0.11799E+03    0.60828E-07    0.28730E-04   -0.15518E-11    0.11799E+03    0.11178E+02   -0.17352E-08    0.16067E-09   -0.26536E-15    0.60828E-07   -0.17352E-08    0.31788E-12    0.32425E-09    0.97029E-11    0.28730E-04    0.16067E-09    0.32425E-09    0.80704E-05    0.42691E-06   -0.15518E-11   -0.26536E-15    0.97029E-11    0.42691E-06    0.17531E-06
   314    0.34971E+04    0.11785E+03    0.59565E-07    0.28304E-04   -0.15966E-11    0.11785E+03    0.11361E+02   -0.17737E-08    0.23211E-09   -0.27302E-15    0.59565E-07   -0.17737E-08    0.31464E-12    0.32296E-09    0.96621E-11    0.28304E-04    0.23211E-09    0.32296E-09    0.80913E-05    0.42781E-06   -0.15966E-11   -0.27302E-15    0.96621E-11    0.42781E-06    0.17561E-06
   315    0.34641E+04    0.11766E+03    0.58343E-07    0.27881E-04   -0.16325E-11    0.11766E+03    0.11544E+02   -0.18123E-08    0.30405E-09   -0.27916E-15    0.58343E-07   -0.18123E-08    0.31144E-12    0.32168E-09    0.96216E-11    0.27881E-04    0.30405E-09    0.32168E-09    0.81123E-05    0.42872E-06   -0.16325E-11   -0.27916E-15    0.96216E-11    0.42872E-06    0.17590E-06
   316    0.34311E+04    0.11743E+03    0.57160E-07    0.27462E-04   -0.16598E-11    0.11743E+03    0.11727E+02   -0.18508E-08    0.37631E-09   -0.28384E-15    0.57160E-07   -0.18508E-08    0.30829E-12    0.32040E-09    0.95813E-11    0.27462E-04    0.37631E-09    0.32040E-09    0.81332E-05    0.42962E-06   -0.16598E-11   -0.28384E-15    0.95813E-11    0.42962E-06    0.17618E-06
   317    0.33982E+04    0.11717E+03    0.56018E-07    0.27045E-04   -0.16789E-11    0.11717E+03    0.11909E+02   -0.18893E-08    0.44871E-09   -0.28711E-15    0.56018E-07   -0.18893E-08    0.30518E-12    0.31914E-09    0.95413E-11    0.27045E-04    0.44871E-09    0.31914E-09    0.81542E-05    0.43052E-06   -0.16789E-11   -0.28711E-15    0.95413E-11    0.43052E-06    0.17647E-06
   318    0.33653E+04    0.11687E+03    0.54913E-07    0.26632E-04   -0.16902E-11    0.11687E+03    0.12093E+02   -0.19277E-08    0.52108E-09   -0.28904E-15    0.54913E-07   -0.19277E-08    0.30210E-12    0.31789E-09    0.95016E-11    0.26632E-04    0.52108E-09    0.31789E-09    0.81751E-05    0.43141E-06   -0.16902E-11   -0.28904E-15    0.95016E-11    0.43141E-06    0.17676E-06
   319    0.33326E+04    0.11653E+03    0.53847E-07    0.26223E-04   -0.16940E-11    0.11653E+03    0.12276E+02   -0.19661E-08    0.59323E-09   -0.28969E-15    0.53847E-07   -0.19661E-08    0.29907E-12    0.31665E-09    0.94621E-11    0.26223E-04    0.59323E-09    0.31665E-09    0.81961E-05    0.43231E-06   -0.16940E-11   -0.28969E-15    0.94621E-11    0.43231E-06    0.17704E-06
   320    0.33001E+04    0.11616E+03    0.52817E-07    0.25817E-04   -0.16907E-11    0.11616E+03    0.12459E+02   -0.20045E-08    0.66499E-09   -0.28911E-15    0.52817E-07   -0.20045E-08    0.29608E-12    0.31542E-09    0.94229E-11    0.25817E-04    0.66499E-09    0.31542E-09    0.82171E-05    0.43319E-06   -0.16907E-11   -0.28911E-15    0.94229E-11    0.43319E-06    0.17733E-06
   321    0.32676E+04    0.11575E+03    0.51824E-07    0.25414E-04   -0.16805E-11    0.11575E+03    0.12643E+02   -0.20427E-08    0.73617E-09   -0.28737E-15    0.51824E-07   -0.20427E-08    0.29312E-12    0.31419E-09    0.93839E-11    0.25414E-04    0.73617E-09    0.31419E-09    0.82380E-05    0.43408E-06   -0.16805E-11   -0.28737E-15    0.93839E-11    0.43408E-06    0.17761E-06
   322    0.32353E+04    0.11531E+03    0.50865E-07    0.25015E-04   -0.16639E-11    0.11531E+03    0.12825E+02   -0.20808E-08    0.80661E-09   -0.28453E-15    0.50865E-07   -0.20808E-08    0.29021E-12    0.31298E-09    0.93451E-11    0.25015E-04    0.80661E-09    0.31298E-09    0.82590E-05    0.43497E-06   -0.16639E-11   -0.28453E-15    0.93451E-11    0.43497E-06    0.17789E-06
   323    0.32031E+04    0.11482E+03    0.49941E-07    0.24620E-04   -0.16411E-11    0.11482E+03    0.13007E+02   -0.21188E-08    0.87612E-09   -0.28065E-15    0.49941E-07   -0.21188E-08    0.28733E-12    0.31178E-09    0.93066E-11    0.24620E-04    0.87612E-09    0.31178E-09    0.82800E-05    0.43585E-06   -0.16411E-11   -0.28065E-15    0.93066E-11    0.43585E-06    0.17817E-06
   324    0.31710E+04    0.11429E+03    0.49051E-07    0.24228E-04   -0.16127E-11    0.11429E+03    0.13190E+02   -0.21567E-08    0.94452E-09   -0.27578E-15    0.49051E-07   -0.21567E-08    0.28449E-12    0.31059E-09    0.92684E-11    0.24228E-04    0.94452E-09    0.31059E-09    0.83010E-05    0.43673E-06   -0.16127E-11   -0.27578E-15    0.92684E-11    0.43673E-06    0.17845E-06
   325    0.31392E+04    0.11374E+03    0.48193E-07    0.23840E-04   -0.15788E-11    0.11374E+03    0.13370E+02   -0.21945E-08    0.10116E-08   -0.26998E-15    0.48193E-07   -0.21945E-08    0.28169E-12    0.30940E-09    0.92303E-11    0.23840E-04    0.10116E-08    0.30940E-09    0.83219E-05    0.43760E-06   -0.15788E-11   -0.26998E-15    0.92303E-11    0.43760E-06    0.17873E-06
   326    0.31075E+04    0.11314E+03    0.47367E-07    0.23456E-04   -0.15399E-11    0.11314E+03    0.13552E+02   -0.22321E-08    0.10773E-08   -0.26333E-15    0.47367E-07   -0.22321E-08    0.27892E-12    0.30823E-09    0.91925E-11    0.23456E-04    0.10773E-08    0.30823E-09    0.83429E-05    0.43847E-06   -0.15399E-11   -0.26333E-15    0.91925E-11    0.43847E-06    0.17900E-06
   327    0.30759E+04    0.11251E+03    0.46573E-07    0.23076E-04   -0.14962E-11    0.11251E+03    0.13733E+02   -0.22695E-08    0.11413E-08   -0.25587E-15    0.46573E-07   -0.22695E-08    0.27619E-12    0.30706E-09    0.91550E-11    0.23076E-04    0.11413E-08    0.30706E-09    0.83639E-05    0.43935E-06   -0.14962E-11   -0.25587E-15    0.91550E-11    0.43935E-06    0.17928E-06
   328    0.30446E+04    0.11185E+03    0.45808E-07    0.22700E-04   -0.14482E-11    0.11185E+03    0.13912E+02   -0.23068E-08    0.12035E-08   -0.24766E-15    0.45808E-07   -0.23068E-08    0.27349E-12    0.30590E-09    0.91177E-11    0.22700E-04    0.12035E-08    0.30590E-09    0.83849E-05    0.44021E-06   -0.14482E-11   -0.24766E-15    0.91177E-11    0.44021E-06    0.17955E-06
   329    0.30135E+04    0.11115E+03    0.45073E-07    0.22328E-04   -0.13963E-11    0.11115E+03    0.14092E+02   -0.23438E-08    0.12637E-08   -0.23877E-15    0.45073E-07   -0.23438E-08    0.27083E-12    0.30476E-09    0.90806E-11    0.22328E-04    0.12637E-08    0.30476E-09    0.84059E-05    0.44108E-06   -0.13963E-11   -0.23877E-15    0.90806E-11    0.44108E-06    0.17983E-06
   330    0.29825E+04    0.11041E+03    0.44366E-07    0.21961E-04   -0.13406E-11    0.11041E+03    0.14270E+02   -0.23807E-08    0.13217E-08   -0.22926E-15    0.44366E-07   -0.23807E-08    0.26820E-12    0.30362E-09    0.90437E-11    0.21961E-04    0.13217E-08    0.30362E-09    0.84269E-05    0.44194E-06   -0.13406E-11   -0.22926E-15    0.90437E-11    0.44194E-06    0.18010E-06
   331    0.29519E+04    0.10964E+03    0.43687E-07    0.21597E-04   -0.12817E-11    0.10964E+03    0.14447E+02   -0.24173E-08    0.13774E-08   -0.21918E-15    0.43687E-07   -0.24173E-08    0.26561E-12    0.30249E-09    0.90071E-11    0.21597E-04    0.13774E-08    0.30249E-09    0.84479E-05    0.44280E-06   -0.12817E-11   -0.21918E-15    0.90071E-11    0.44280E-06    0.18037E-06
   332    0.29214E+04    0.10884E+03    0.43035E-07    0.21238E-04   -0.12198E-11    0.10884E+03    0.14625E+02   -0.24537E-08    0.14305E-08   -0.20859E-15    0.43035E-07   -0.24537E-08    0.26305E-12    0.30136E-09    0.89707E-11    0.21238E-04    0.14305E-08    0.30136E-09    0.84689E-05    0.44366E-06   -0.12198E-11   -0.20859E-15    0.89707E-11    0.44366E-06    0.18064E-06
   333    0.28911E+04    0.10800E+03    0.42409E-07    0.20883E-04   -0.11553E-11    0.10800E+03    0.14800E+02   -0.24898E-08    0.14809E-08   -0.19757E-15    0.42409E-07   -0.24898E-08    0.26052E-12    0.30025E-09    0.89345E-11    0.20883E-04    0.14809E-08    0.30025E-09    0.84899E-05    0.44451E-06   -0.11553E-11   -0.19757E-15    0.89345E-11    0.44451E-06    0.18090E-06
   334    0.28611E+04    0.10713E+03    0.41808E-07    0.20533E-04   -0.10886E-11    0.10713E+03    0.14976E+02   -0.25257E-08    0.15285E-08   -0.18615E-15    0.41808E-07   -0.25257E-08    0.25802E-12    0.29915E-09    0.88985E-11    0.20533E-04    0.15285E-08    0.29915E-09    0.85109E-05    0.44536E-06   -0.10886E-11   -0.18615E-15    0.88985E-11    0.44536E-06    0.18117E-06
   335    0.28312E+04    0.10622E+03    0.41232E-07    0.20187E-04   -0.10199E-11    0.10622E+03    0.15149E+02   -0.25613E-08    0.15729E-08   -0.17441E-15    0.41232E-07   -0.25613E-08    0.25556E-12    0.29805E-09    0.88628E-11    0.20187E-04    0.15729E-08    0.29805E-09    0.85319E-05    0.44621E-06   -0.10199E-11   -0.17441E-15    0.88628E-11    0.44621E-06    0.18144E-06
   336    0.28017E+04    0.10528E+03    0.40679E-07    0.19845E-04   -0.94972E-12    0.10528E+03    0.15321E+02   -0.25966E-08    0.16141E-08   -0.16241E-15    0.40679E-07   -0.25966E-08    0.25312E-12    0.29696E-09    0.88273E-11    0.19845E-04    0.16141E-08    0.29696E-09    0.85529E-05    0.44706E-06   -0.94972E-12   -0.16241E-15    0.88273E-11    0.44706E-06    0.18170E-06
   337    0.27724E+04    0.10429E+03    0.40148E-07    0.19508E-04   -0.87832E-12    0.10429E+03    0.15492E+02   -0.26316E-08    0.16519E-08   -0.15020E-15    0.40148E-07   -0.26316E-08    0.25072E-12    0.29588E-09    0.87920E-11    0.19508E-04    0.16519E-08    0.29588E-09    0.85740E-05    0.44790E-06   -0.87832E-12   -0.15020E-15    0.87920E-11    0.44790E-06    0.18196E-06
